step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
449,1.640625,2.9165177217738147e-12,4.666428354838104e-09,2,2,5,3,0,9.29688515926568e-09,0.8175921866315753
450,1.64125,2.9095981266685778e-12,4.655357002669724e-09,2,2,5,3,0,9.247140796713673e-09,0.8168812602696977
451,1.6418750000000002,2.902487928821418e-12,4.6439806861142685e-09,2,2,5,3,0,9.197651752995801e-09,0.816167802720889
452,1.6425,2.895325906110413e-12,4.632521449776661e-09,2,2,5,3,0,9.148416782657809e-09,0.8154518083180599
453,1.6431250000000002,2.8879126737560434e-12,4.6206602780096695e-09,2,2,5,3,0,9.099434647888155e-09,0.8147332714374057
454,1.64375,2.880656650716684e-12,4.609050641146695e-09,2,2,5,3,0,9.050704118440554e-09,0.8140121865003587
455,1.6443750000000001,2.872951334297047e-12,4.596722134875275e-09,2,2,5,3,0,9.002223971555454e-09,0.8132885479755682
456,1.645,2.8652606546067383e-12,4.584417047370781e-09,2,2,5,3,0,8.953992991880615e-09,0.8125623503809069
457,1.6456250000000001,2.857619414535495e-12,4.572191063256792e-09,2,2,5,3,0,8.906009971391092e-09,0.8118335882854976
458,1.6462500000000002,2.849857502762454e-12,4.559772004419926e-09,2,2,5,3,0,8.858273709308317e-09,0.8111022563117591
459,1.646875,2.8417277211922887e-12,4.546764353907662e-09,2,2,5,3,0,8.81078301201866e-09,0.8103683491374674
460,1.6475000000000002,2.8335937112336507e-12,4.533749937973841e-09,2,2,5,3,0,8.763536692991454e-09,0.8096318614978265
461,1.648125,2.825125767005887e-12,4.5202012272094194e-09,2,2,5,3,0,8.716533572696422e-09,0.80889278818755
462,1.6487500000000002,2.8166717005659314e-12,4.50667472090549e-09,2,2,5,3,0,8.669772478520928e-09,0.8081511240629428
463,1.649375,2.8084466176248046e-12,4.493514588199687e-09,2,2,5,3,0,8.623252244686656e-09,0.8074068640439879
464,1.6500000000000001,2.7996871314328597e-12,4.479499410292576e-09,2,2,5,3,0,8.576971712166262e-09,0.8066600031164262
465,1.6506250000000002,2.790923742113094e-12,4.46547798738095e-09,2,2,5,3,0,8.530929728599726e-09,0.8059105363338315
466,1.65125,2.7821103710731765e-12,4.451376593717082e-09,2,2,5,3,0,8.485125148210691e-09,0.8051584588196741
467,1.651875,2.7730031812445155e-12,4.436805089991225e-09,2,2,5,3,0,8.439556831722667e-09,0.8044037657693717
468,1.6525,2.7638788610215292e-12,4.422206177634447e-09,2,2,5,3,0,8.394223646275454e-09,0.8036464524523214
469,1.6531250000000002,2.7547904278904523e-12,4.407664684624724e-09,2,2,5,3,0,8.349124465341494e-09,0.8028865142139111
470,1.65375,2.7514046813462145e-12,4.402247490153943e-09,2,2,5,3,0,8.304258168642528e-09,0.8021239464775071
471,1.6543750000000002,2.7580491059400747e-12,4.4128785695041195e-09,2,2,5,3,0,8.259623642066482e-09,0.8013587447464124
472,1.655,2.7646628476124535e-12,4.423460556179926e-09,2,2,5,3,0,8.215219777584684e-09,0.8005909046057954
473,1.6556250000000001,2.771181396334088e-12,4.433890234134541e-09,2,2,5,3,0,8.17104547316936e-09,0.7998204217245828
474,1.65625,2.777625460366473e-12,4.444200736586357e-09,2,2,5,3,0,8.127099632711642e-09,0.7990472918573166
475,1.656875,2.7839393117179423e-12,4.454302898748708e-09,2,2,5,3,0,8.083381165940168e-09,0.7982715108459694
476,1.6575000000000002,2.790315721534764e-12,4.4645051544556225e-09,2,2,5,3,0,8.039888988340003e-09,0.7974930746217163
477,1.658125,2.796495457077497e-12,4.474392731323995e-09,2,2,5,3,0,7.996622021072447e-09,0.7967119792066624
478,1.6587500000000002,2.802643425496576e-12,4.4842294807945215e-09,2,2,5,3,0,7.953579190895279e-09,0.7959282207155189
479,1.659375,2.8087099703325014e-12,4.493935952532002e-09,2,2,5,3,0,7.910759430083834e-09,0.7951417953572305
480,1.6600000000000001,2.8147406280765175e-12,4.503585004922428e-09,2,2,5,3,0,7.868161676352796e-09,0.7943526994365471
481,1.660625,2.8206304479583277e-12,4.513008716733324e-09,2,2,5,3,0,7.825784872778933e-09,0.7935609293555408
482,1.6612500000000001,2.826460094619565e-12,4.522336151391304e-09,2,2,5,3,0,7.783627967724482e-09,0.7927664816150646
483,1.6618750000000002,2.8322318448847916e-12,4.531570951815667e-09,2,2,5,3,0,7.741689914761622e-09,0.7919693528161504
484,1.6625,2.837934097790762e-12,4.540694556465219e-09,2,2,5,3,0,7.699969672597829e-09,0.7911695396613457
485,1.6631250000000002,2.8435227263090557e-12,4.549636362094489e-09,2,2,5,3,0,7.658466205002184e-09,0.7903670389559858
486,1.66375,2.8490743835332677e-12,4.558519013653228e-09,2,2,5,3,0,7.617178480732823e-09,0.7895618476094022
487,1.6643750000000002,2.8545455929562813e-12,4.56727294873005e-09,2,2,5,3,0,7.576105473465278e-09,0.7887539626360627
488,1.665,2.8599350535354895e-12,4.575896085656783e-09,2,2,5,3,0,7.535246161722125e-09,0.7879433811566441
489,1.6656250000000001,2.8652283453819982e-12,4.584365352611197e-09,2,2,5,3,0,7.49459952880362e-09,0.7871301003990362
490,1.6662500000000002,2.8704712218274864e-12,4.592753954923978e-09,2,2,5,3,0,7.454164562719548e-09,0.7863141176992743
491,1.666875,2.8755753203948964e-12,4.600920512631834e-09,2,2,5,3,0,7.413940256122281e-09,0.7854954305024013
492,1.6675,2.8806723716481852e-12,4.609075794637096e-09,2,2,5,3,0,7.373925606241018e-09,0.784674036363258
493,1.668125,2.8856578584979253e-12,4.6170525735966805e-09,2,2,5,3,0,7.334119614817339e-09,0.7838499329471998
494,1.6687500000000002,2.8905356840719376e-12,4.6248570945151e-09,2,2,5,3,0,7.29452128804203e-09,0.7830231180307408
495,1.669375,2.8953661300110123e-12,4.63258580801762e-09,2,2,5,3,0,7.255129636493101e-09,0.7821935895021239
496,1.6700000000000002,2.9001031177228187e-12,4.64016498835651e-09,2,2,5,3,0,7.215943675075261e-09,0.7813613453618176
497,1.670625,2.90476898177211e-12,4.647630370835376e-09,2,2,5,3,0,7.1769624229606536e-09,0.780526383722937
498,1.6712500000000001,2.909328702428715e-12,4.654925923885944e-09,2,2,5,3,0,7.138184903531026e-09,0.7796887028115925
499,1.671875,2.9138710216404518e-12,4.662193634624723e-09,2,2,5,3,0,7.0996101443211575e-09,0.7788483009671628
500,1.6725,2.918288603392244e-12,4.66926176542759e-09,2,2,5,3,0,7.061237176963779e-09,0.7780051766424941
501,1.6731250000000002,2.9226608654932262e-12,4.676257384789162e-09,2,2,5,3,0,7.0230650371358016e-09,0.7771593284040256
502,1.67375,2.9269067638310053e-12,4.6830508221296085e-09,2,2,5,3,0,6.985092764506115e-09,0.7763107549318408
503,1.6743750000000002,2.9310839779611575e-12,4.689734364737852e-09,2,2,5,3,0,6.947319402684667e-09,0.7754594550196464
504,1.675,2.935205572519861e-12,4.696328916031778e-09,2,2,5,3,0,6.909743999173004e-09,0.7746054275746777
505,1.6756250000000001,2.9391885518308125e-12,4.7027016829293e-09,2,2,5,3,0,6.8723656053163065e-09,0.773748671617532
506,1.67625,2.9431434503054965e-12,4.7090295204887944e-09,2,2,5,3,0,6.835183276256906e-09,0.7728891862819317
507,1.6768750000000001,2.9470344350621125e-12,4.71525509609938e-09,2,2,5,3,0,6.798196070889095e-09,0.7720269708144151
508,1.6775000000000002,2.9508505014486097e-12,4.7213608023177756e-09,2,2,5,3,0,6.761403051815573e-09,0.7711620245739581
509,1.678125,2.9545027448868444e-12,4.727204391818951e-09,2,2,5,3,0,6.724803285305287e-09,0.7702943470315275
510,1.6787500000000002,2.958144579984223e-12,4.733031327974757e-09,2,2,5,3,0,6.688395841252676e-09,0.7694239377695664
511,1.679375,2.9616950168384615e-12,4.738712026941538e-09,2,2,5,3,0,6.652179793138472e-09,0.7685507964814117
512,1.6800000000000002,2.9651436471087034e-12,4.744229835373925e-09,2,2,5,3,0,6.616154217991938e-09,0.7676749229706479
513,1.680625,2.9685863684771052e-12,4.749738189563368e-09,2,2,5,3,0,6.580318196354492e-09,0.7667963171503955
514,1.6812500000000001,2.9718555632878008e-12,4.754968901260481e-09,2,2,5,3,0,6.544670812244858e-09,0.7659149790425368
515,1.6818750000000002,2.975106164031238e-12,4.760169862449981e-09,2,2,5,3,0,6.509211153125649e-09,0.7650309087768794
516,1.6825,2.9782472603552546e-12,4.765195616568407e-09,2,2,5,3,0,6.473938309871399e-09,0.7641441065902617
517,1.683125,2.9813546922018153e-12,4.7701675075229044e-09,2,2,5,3,0,6.438851376737928e-09,0.7632545728255978
518,1.68375,2.9843225330186685e-12,4.7749160528298695e-09,2,2,5,3,0,6.403949451333287e-09,0.7623623079308669
519,1.6843750000000002,2.9872498246742707e-12,4.779599719478833e-09,2,2,5,3,0,6.369231634589981e-09,0.7614673124580471
520,1.685,2.990096289057914e-12,4.784154062492663e-09,2,2,5,3,0,6.334697030738677e-09,0.7605695870619957
521,1.6856250000000002,2.99287054557687e-12,4.788592872922992e-09,2,2,5,3,0,6.300344747283208e-09,0.7596691324992786
522,1.68625,2.995551614919101e-12,4.792882583870561e-09,2,2,5,3,0,6.266173894977031e-09,0.7587659496269498
523,1.6868750000000001,2.9982031397521314e-12,4.79712502360341e-09,2,2,5,3,0,6.23218358780094e-09,0.7578600394012827
524,1.6875,3.000688022711251e-12,4.8011008363380014e-09,2,2,5,3,0,6.198372942942254e-09,0.7569514028764573
525,1.688125,3.0031993059932705e-12,4.805118889589233e-09,2,2,5,3,0,6.164741080775127e-09,0.7560400412032031
526,1.6887500000000002,3.0056053674544503e-12,4.8089685879271205e-09,2,2,5,3,0,6.131287124842319e-09,0.7551259556273997
527,1.689375,3.007872217356683e-12,4.812595547770693e-09,2,2,5,3,0,6.098010201838145e-09,0.7542091474886403
528,1.6900000000000002,3.0101370614848966e-12,4.8162192983758345e-09,2,2,5,3,0,6.064909441592686e-09,0.7532896182187575
529,1.690625,3.012293268555427e-12,4.819669229688683e-09,2,2,5,3,0,6.031983977057295e-09,0.7523673693403138
530,1.6912500000000001,3.014383068242893e-12,4.823012909188629e-09,2,2,5,3,0,5.999232944291138e-09,0.7514424024650618
531,1.691875,3.016446142346807e-12,4.826313827754891e-09,2,2,5,3,0,5.966655482449051e-09,0.7505147192923736
532,1.6925000000000001,3.0183838826795817e-12,4.829414212287331e-09,2,2,5,3,0,5.9342507337705345e-09,0.7495843216076432
533,1.6931250000000002,3.0202677923744925e-12,4.832428467799188e-09,2,2,5,3,0,5.902017843569752e-09,0.748651211280664
534,1.69375,3.0220927756813287e-12,4.835348441090126e-09,2,2,5,3,0,5.869955960226672e-09,0.7477153902639853
535,1.6943750000000002,3.0238142718908012e-12,4.838102835025282e-09,2,2,5,3,0,5.838064235179297e-09,0.7467768605912475
536,1.695,3.0254674091532985e-12,4.8407478546452776e-09,2,2,5,3,0,5.806341822916855e-09,0.7458356243755023
537,1.6956250000000002,3.0270605358255487e-12,4.843296857320878e-09,2,2,5,3,0,5.77478788097396e-09,0.7448916838075171
538,1.69625,3.0285660047521534e-12,4.8457056076034455e-09,2,2,5,3,0,5.743401569925795e-09,0.7439450411540685
539,1.6968750000000001,3.030059547454861e-12,4.848095275927777e-09,2,2,5,3,0,5.71218205338414e-09,0.7429956987562254
540,1.6975000000000002,3.0415990906473844e-12,4.866558545035815e-09,2,2,5,3,0,5.681128497994244e-09,0.7420436590276289
541,1.698125,3.053622133798728e-12,4.885795414077965e-09,2,2,5,3,0,5.650240073432648e-09,0.7410889244527641
542,1.69875,3.0655008696409136e-12,4.904801391425462e-09,2,2,5,3,0,5.619515952405683e-09,0.7401314975852346
543,1.699375,3.0773115175866672e-12,4.9236984281386675e-09,2,2,5,3,0,5.588955310648834e-09,0.7391713810460359
544,1.7000000000000002,3.089041934571657e-12,4.942467095314651e-09,2,2,5,3,0,5.55855732692672e-09,0.7382085775218344
545,1.700625,3.10062208113554e-12,4.960995329816864e-09,2,2,5,3,0,5.528321183033828e-09,0.7372430897632524
546,1.7012500000000002,3.112144114462978e-12,4.979430583140765e-09,2,2,5,3,0,5.498246063795848e-09,0.7362749205831616
547,1.701875,3.1236402353584936e-12,4.99782437657359e-09,2,2,5,3,0,5.468331157071584e-09,0.7353040728549907
548,1.7025000000000001,3.135008420397656e-12,5.016013472636249e-09,2,2,5,3,0,5.438575653755473e-09,0.7343305495110438
549,1.703125,3.146247043277206e-12,5.03399526924353e-09,2,2,5,3,0,5.408978747780591e-09,0.7333543535408384
550,1.70375,3.1574267939787903e-12,5.0518828703660645e-09,2,2,5,3,0,5.379539636122098e-09,0.7323754879894597
551,1.7043750000000002,3.168573910194983e-12,5.0697182563119725e-09,2,2,5,3,0,5.350257518801146e-09,0.7313939559559381
552,1.705,3.179574767538107e-12,5.087319628060971e-09,2,2,5,3,0,5.321131598889172e-09,0.730409760591649
553,1.7056250000000002,3.1905335578369387e-12,5.104853692539102e-09,2,2,5,3,0,5.2921610825124915e-09,0.729422905098738
554,1.70625,3.2014203571115174e-12,5.122272571378428e-09,2,2,5,3,0,5.263345178857232e-09,0.7284333927285743
555,1.7068750000000001,3.212177160545615e-12,5.139483456872984e-09,2,2,5,3,0,5.234683100174509e-09,0.7274412267802336
556,1.7075,3.222872489716533e-12,5.1565959835464525e-09,2,2,5,3,0,5.206174061785849e-09,0.7264464105990117
557,1.7081250000000001,3.2334618923351988e-12,5.173539027736318e-09,2,2,5,3,0,5.177817282088713e-09,0.7254489475749726
558,1.7087500000000002,3.2439591377692034e-12,5.1903346204307255e-09,2,2,5,3,0,5.149611982562244e-09,0.7244488411415306
559,1.709375,3.254338638847276e-12,5.206941822155642e-09,2,2,5,3,0,5.121557387773054e-09,0.7234460947740701
560,1.7100000000000002,3.264683770716481e-12,5.22349403314637e-09,2,2,5,3,0,5.0936527253810835e-09,0.7224407119886032
561,1.710625,3.2749601641679504e-12,5.239936262668721e-09,2,2,5,3,0,5.0658972261454975e-09,0.7214326963404669
562,1.7112500000000002,3.285083576692882e-12,5.256133722708611e-09,2,2,5,3,0,5.038290123930512e-09,0.7204220514230621
563,1.711875,3.2951514780665825e-12,5.272242364906532e-09,2,2,5,3,0,5.010830655711253e-09,0.7194087808666354
564,1.7125000000000001,3.3051171391754175e-12,5.288187422680668e-09,2,2,5,3,0,4.98351806157944e-09,0.7183928883371035
565,1.7131250000000002,3.3150120018823892e-12,5.304019203011823e-09,2,2,5,3,0,4.956351584749001e-09,0.7173743775349241
566,1.71375,3.324813081101441e-12,5.3197009297623055e-09,2,2,5,3,0,4.929330471561507e-09,0.7163532521940126
567,1.714375,3.3345391335301566e-12,5.335262613648251e-09,2,2,5,3,0,4.9024539714914235e-09,0.715329516080705
568,1.715,3.3441286849053564e-12,5.35060589584857e-09,2,2,5,3,0,4.875721337151167e-09,0.714303172992771
569,1.7156250000000002,3.3536651103741044e-12,5.365864176598567e-09,2,2,5,3,0,4.8491318242958935e-09,0.7132742267584737
570,1.71625,3.3631204375203505e-12,5.380992700032561e-09,2,2,5,3,0,4.822684691828006e-09,0.7122426812356821
571,1.7168750000000002,3.372478186471073e-12,5.395965098353717e-09,2,2,5,3,0,4.796379201801444e-09,0.7112085403110321
572,1.7175,3.381772075913836e-12,5.4108353214621374e-09,2,2,5,3,0,4.770214619425523e-09,0.710171807899141
573,1.7181250000000001,3.3908869635779215e-12,5.4254191417246744e-09,2,2,5,3,0,4.744190213068549e-09,0.7091324879418732
574,1.71875,3.4000134522052528e-12,5.440021523528404e-09,2,2,5,3,0,4.718305254260991e-09,0.7080905844076598
575,1.719375,3.4089936819595157e-12,5.454389891135225e-09,2,2,5,3,0,4.692559017698363e-09,0.707046101290872
576,1.7200000000000002,3.4179153647964644e-12,5.468664583674343e-09,2,2,5,3,0,4.666950781243591e-09,0.705999042611249
577,1.720625,3.4267132317453153e-12,5.4827411707925044e-09,2,2,5,3,0,4.641479825929061e-09,0.7049494124133818
578,1.7212500000000002,3.4354798736715986e-12,5.496767797874558e-09,2,2,5,3,0,4.616145435958197e-09,0.7038972147662528
579,1.721875,3.4441277954599947e-12,5.5106044727359915e-09,2,2,5,3,0,4.59094689870663e-09,0.7028424537628313
580,1.7225000000000001,3.4526599244563694e-12,5.524255879130191e-09,2,2,5,3,0,4.5658835047229004e-09,0.7017851335197288
581,1.723125,3.461127109742612e-12,5.5378033755881795e-09,2,2,5,3,0,4.540954547728686e-09,0.7007252581769107
582,1.7237500000000001,3.4694711296620606e-12,5.551153807459297e-09,2,2,5,3,0,4.516159324618594e-09,0.6996628318974673
583,1.7243750000000002,3.4777241850192375e-12,5.56435869603078e-09,2,2,5,3,0,4.491497135459512e-09,0.6985978588674459
584,1.725,3.485932137566039e-12,5.5774914201056625e-09,2,2,5,3,0,4.466967283489436e-09,0.6975303432957427
585,1.7256250000000002,3.4940257067836433e-12,5.590441130853829e-09,2,2,5,3,0,4.442569075115855e-09,0.6964602894140565
586,1.72625,3.502042622907653e-12,5.603268196652245e-09,2,2,5,3,0,4.418301819913661e-09,0.6953877014769047
587,1.7268750000000002,3.509933663159437e-12,5.615893861055099e-09,2,2,5,3,0,4.394164830622606e-09,0.6943125837617032
588,1.7275,3.5177556397328336e-12,5.628409023572534e-09,2,2,5,3,0,4.3701574231442606e-09,0.6932349405689109
589,1.7281250000000001,3.5254676782059402e-12,5.640748285129504e-09,2,2,5,3,0,4.346278916538588e-09,0.6921547762222382
590,1.7287500000000002,3.5331507684810415e-12,5.653041229569666e-09,2,2,5,3,0,4.322528633019955e-09,0.691072095068924
591,1.729375,3.5406613621905003e-12,5.6650581795048005e-09,2,2,5,3,0,4.298905897952786e-09,0.6899869014800784
592,1.73,3.5481118910996035e-12,5.6769790257593655e-09,2,2,5,3,0,4.2754100398467875e-09,0.6888991998510946
593,1.730625,3.5554872847981533e-12,5.688779655677045e-09,2,2,5,3,0,4.252040390351697e-09,0.6878089946021313
594,1.7312500000000002,3.5627555593220617e-12,5.700408894915299e-09,2,2,5,3,0,4.228796284251656e-09,0.686716290178664
595,1.731875,3.569943928145858e-12,5.7119102850333725e-09,2,2,5,3,0,4.2056770594592e-09,0.6856210910521093
596,1.7325000000000002,3.5770329840506543e-12,5.723252774481047e-09,2,2,5,3,0,4.182682057008814e-09,0.6845234017205221
597,1.733125,3.583998766168439e-12,5.734398025869503e-09,2,2,5,3,0,4.159810621050239e-09,0.6834232267093661
598,1.7337500000000001,3.590908711874341e-12,5.745453938998946e-09,2,2,5,3,0,4.137062098841315e-09,0.6823205705723605
599,1.734375,3.5977003711232247e-12,5.7563205937971595e-09,2,2,5,3,0,4.11443584074054e-09,0.6812154378924014
600,1.735,3.6044104983687375e-12,5.76705679738998e-09,2,2,5,3,0,4.091931200199358e-09,0.6801078332825604
601,1.7356250000000002,3.6110653313034535e-12,5.777704530085526e-09,2,2,5,3,0,4.0695475337541404e-09,0.6789977613871628
602,1.73625,3.617600034637458e-12,5.788160055419933e-09,2,2,5,3,0,4.0472842010178484e-09,0.6778852268829416
603,1.7368750000000002,3.6240225230466105e-12,5.798436036874577e-09,2,2,5,3,0,4.025140564671578e-09,0.6767702344802738
604,1.7375,3.6303736709528134e-12,5.808597873524501e-09,2,2,5,3,0,4.003115990455764e-09,0.6756527889244951
605,1.7381250000000001,3.636610869210688e-12,5.818577390737101e-09,2,2,5,3,0,3.981209847161256e-09,0.6745328949972961
606,1.73875,3.642790930014073e-12,5.828465488022516e-09,2,2,5,3,0,3.9594215066201965e-09,0.6734105575181991
607,1.7393750000000001,3.648850210695442e-12,5.838160337112708e-09,2,2,5,3,0,3.937750343696772e-09,0.6722857813461168
608,1.7400000000000002,3.654810937399333e-12,5.847697499838933e-09,2,2,5,3,0,3.9161957362778666e-09,0.6711585713809928
609,1.740625,3.660715394010472e-12,5.857144630416755e-09,2,2,5,3,0,3.894757065263537e-09,0.6700289325655225
610,1.7412500000000002,3.666483566408529e-12,5.866373706253647e-09,2,2,5,3,0,3.8734337145575014e-09,0.6688968698869568
611,1.741875,3.672157521637798e-12,5.875452034620476e-09,2,2,5,3,0,3.852225071057561e-09,0.6677623883789856
612,1.7425000000000002,3.677789084562122e-12,5.884462535299395e-09,2,2,5,3,0,3.8311305246459455e-09,0.6666254931237028
613,1.743125,3.683272979150554e-12,5.893236766640886e-09,2,2,5,3,0,3.8101494681797635e-09,0.6654861892536499
614,1.7437500000000001,3.688704832034706e-12,5.90192773125553e-09,2,2,5,3,0,3.789281297481374e-09,0.6643444819539398
615,1.7443750000000002,3.694052008729187e-12,5.9104832139667e-09,2,2,5,3,0,3.768525411328909e-09,0.6632003764644562
616,1.745,3.6992661538171046e-12,5.918825846107367e-09,2,2,5,3,0,3.7478812114467644e-09,0.6620538780821307
617,1.745625,3.704403320550775e-12,5.927045312881241e-09,2,2,5,3,0,3.727348102496297e-09,0.6609049921632933
618,1.74625,3.7094416080463155e-12,5.935106572874105e-09,2,2,5,3,0,3.706925492066541e-09,0.6597537241260966
619,1.7468750000000002,3.714388605718932e-12,5.943021769150292e-09,2,2,5,3,0,3.6866127906651456e-09,0.6586000794530082
620,1.7475,3.719278465937059e-12,5.950845545499295e-09,2,2,5,3,0,3.6664094117094076e-09,0.6574440636933736
621,1.7481250000000002,3.724040065038181e-12,5.95846410406109e-09,2,2,5,3,0,3.646314771517514e-09,0.6562856824660421
622,1.74875,3.728750056115893e-12,5.966000089785428e-09,2,2,5,3,0,3.6263282892999507e-09,0.6551249414620575
623,1.7493750000000001,3.733273239159285e-12,5.973237182654856e-09,2,2,5,3,0,3.6064493871511396e-09,0.6539618464474055
624,1.75,3.737777448664659e-12,5.980443917863454e-09,2,2,5,3,0,3.586677490041273e-09,0.6527964032658188
625,1.750625,3.742186031538419e-12,5.987497650461471e-09,2,2,5,3,0,3.567012025808367e-09,0.6516286178416337
626,1.7512500000000002,3.746503216169039e-12,5.994405145870463e-09,2,2,5,3,0,3.547452425150623e-09,0.6504584961826956
627,1.751875,3.7507306288597775e-12,6.001169006175644e-09,2,2,5,3,0,3.5279981216189237e-09,0.6492860443833074
628,1.7525000000000002,3.754805494304847e-12,6.007688790887755e-09,2,2,5,3,0,3.508648551609674e-09,0.6481112686272198
629,1.753125,3.758891418612076e-12,6.014226269779321e-09,2,2,5,3,0,3.4894031543578337e-09,0.6469341751906555
630,1.7537500000000001,3.762795522214979e-12,6.020472835543966e-09,2,2,5,3,0,3.4702613719302298e-09,0.645754770445365
631,1.754375,3.766651053560555e-12,6.026641685696887e-09,2,2,5,3,0,3.4512226492191353e-09,0.6445730608617074
632,1.7550000000000001,3.770378757469994e-12,6.032606011951991e-09,2,2,5,3,0,3.432286433936029e-09,0.6433890530117532
633,1.7556250000000002,3.774055503877327e-12,6.038488806203723e-09,2,2,5,3,0,3.413452176605703e-09,0.6422027535724011
634,1.75625,3.77763727417435e-12,6.04421963867896e-09,2,2,5,3,0,3.3947193305605e-09,0.6410141693285055
635,1.7568750000000002,3.781069316151353e-12,6.049710905842165e-09,2,2,5,3,0,3.3760873519348318e-09,0.6398233071760098
636,1.7575,3.784514910655512e-12,6.055223857048819e-09,2,2,5,3,0,3.3575556996598757e-09,0.638630174125076
637,1.7581250000000002,3.787768276114489e-12,6.060429241783183e-09,2,2,5,3,0,3.339123835458525e-09,0.6374347773032104
638,1.75875,3.790947590565086e-12,6.065516144904137e-09,2,2,5,3,0,3.320791223840431e-09,0.6362371239583757
639,1.7593750000000001,3.794066623374892e-12,6.070506597399827e-09,2,2,5,3,0,3.3025573320972748e-09,0.635037221462084
640,1.7600000000000002,3.797066881836703e-12,6.075307010938724e-09,2,2,5,3,0,3.2844216302981557e-09,0.6338350773124669
641,1.760625,3.799999757133493e-12,6.079999611413589e-09,2,2,5,3,0,3.2663835912851183e-09,0.6326306991373155
642,1.76125,3.802823832742275e-12,6.08451813238764e-09,2,2,5,3,0,3.248442690668732e-09,0.6314240946970838
643,1.761875,3.805612075469256e-12,6.088979320750809e-09,2,2,5,3,0,3.230598406823798e-09,0.630215271887851
644,1.7625000000000002,3.808272599180318e-12,6.093236158688509e-09,2,2,5,3,0,3.2128502208850562e-09,0.6290042387442363
645,1.763125,3.810810499625672e-12,6.097296799401075e-09,2,2,5,3,0,3.1951976167429743e-09,0.6277910034422614
646,1.7637500000000002,3.813238949861714e-12,6.101182319778742e-09,2,2,5,3,0,3.1776400810394833e-09,0.6265755743021528
647,1.764375,3.815610750534243e-12,6.104977200854789e-09,2,2,5,3,0,3.1601771031637235e-09,0.6253579597910816
648,1.7650000000000001,3.817907849677088e-12,6.108652559483341e-09,2,2,5,3,0,3.1428081752476865e-09,0.6241381685258324
649,1.765625,3.820103846967349e-12,6.112166155147758e-09,2,2,5,3,0,3.1255327921618633e-09,0.6229162092753986
650,1.76625,3.822234087395848e-12,6.115574539833357e-09,2,2,5,3,0,3.108350451510679e-09,0.6216920909634982
651,1.7668750000000002,3.82420505852521e-12,6.1187280936403354e-09,2,2,5,3,0,3.0912606536279217e-09,0.6204658226710038
652,1.7675,3.826145129892655e-12,6.121832207828248e-09,2,2,5,3,0,3.0742629015718795e-09,0.6192374136382849
653,1.7681250000000002,3.827950814400821e-12,6.124721303041314e-09,2,2,5,3,0,3.057356701120427e-09,0.6180068732674558
654,1.76875,3.829722021279902e-12,6.127555234047843e-09,2,2,5,3,0,3.0405415607658616e-09,0.6167742111245266
655,1.7693750000000001,3.83134637297472e-12,6.130154196759552e-09,2,2,5,3,0,3.023816991709476e-09,0.6155394369414514
656,1.77,3.832911960911789e-12,6.132659137458862e-09,2,2,5,3,0,3.0071825078559852e-09,0.6143025606180726
657,1.7706250000000001,3.834377151727686e-12,6.1350034427642974e-09,2,2,5,3,0,2.990637625807624e-09,0.6130635922239556
658,1.7712500000000002,3.8357663399712916e-12,6.1372261439540665e-09,2,2,5,3,0,2.9741818648580054e-09,0.6118225420001115
659,1.771875,3.8370204366242056e-12,6.139232698598729e-09,2,2,5,3,0,2.957814746985686e-09,0.6105794203606065
660,1.7725000000000002,3.838258216034424e-12,6.141213145655078e-09,2,2,5,3,0,2.9415357968474324e-09,0.6093342378940522
661,1.773125,3.841996490915045e-12,6.147194385464072e-09,2,2,5,3,0,2.9253445417711754e-09,0.6080870053649775
662,1.7737500000000002,3.8487313379700905e-12,6.157970140752145e-09,2,2,5,3,0,2.909240511748655e-09,0.6068377337150792
663,1.774375,3.855305831523825e-12,6.1684893304381205e-09,2,2,5,3,0,2.89322323942775e-09,0.6055864340643489
664,1.7750000000000001,3.861845196927172e-12,6.178952315083475e-09,2,2,5,3,0,2.877292260104441e-09,0.6043331177120757
665,1.7756250000000002,3.868268986378931e-12,6.18923037820629e-09,2,2,5,3,0,2.8614471117144737e-09,0.603077796137723
666,1.77625,3.874546083276753e-12,6.199273733242805e-09,2,2,5,3,0,2.845687334824693e-09,0.6018204810016804
667,1.776875,3.880753574395102e-12,6.2092057190321626e-09,2,2,5,3,0,2.8300124726240037e-09,0.6005611841458861
668,1.7775,3.886894278659625e-12,6.2190308458554e-09,2,2,5,3,0,2.8144220709140385e-09,0.5992999175943253
669,1.7781250000000002,3.892829851873114e-12,6.228527762996983e-09,2,2,5,3,0,2.798915678099482e-09,0.5980366935533996
670,1.77875,3.898750463096623e-12,6.238000740954597e-09,2,2,5,3,0,2.7834928451780593e-09,0.5967715244121713
671,1.7793750000000002,3.904552787863114e-12,6.247284460580982e-09,2,2,5,3,0,2.7681531257302176e-09,0.5955044227424813
672,1.78,3.910219695778261e-12,6.2563515132452174e-09,2,2,5,3,0,2.7528960759085097e-09,0.594235401298942
673,1.7806250000000001,3.915778400316594e-12,6.2652454405065505e-09,2,2,5,3,0,2.73772125442662e-09,0.5929644730188073
674,1.78125,3.92126056018155e-12,6.27401689629048e-09,2,2,5,3,0,2.7226282225481788e-09,0.5916916510217192
