reference,reader,protocol,seed,comparison,metric,candidate_error,control_error,signed_candidate_minus_control,difference_percentage_points,relative_error_reduction
spatial,coarse,original,43,E_vs_F,Ephi,0.022457532935059307,0.025164809697257158,-0.0027072767621978515,,0.10758184920798076
spatial,coarse,original,43,E_vs_F,ET,0.010742079394001928,0.010795154574735361,-5.307518073343308e-05,-0.005307518073343308,0.004916574409934671
spatial,coarse,original,43,E_vs_F,EV,0.0023299300023880204,0.004589386972153883,-0.002259456969765863,,0.4923221736312766
spatial,coarse,original,43,E_vs_F,EI,0.01544880144102157,0.030253100315378777,-0.014804298874357207,-1.4804298874357207,0.4893481567187225
spatial,coarse,original,43,E_vs_F,bottom_current_NRMSE,0.01544880144102405,0.030253100315381233,-0.014804298874357183,-1.4804298874357182,0.489348156718682
spatial,coarse,original,43,E_vs_F,power_trace_NRMSE,0.015630704964583457,0.0312907269680883,-0.015660022003504845,-1.5660022003504845,0.5004684620934389
spatial,coarse,original,43,E_vs_F,energy_error,0.005796987568478327,0.01141492621036206,-0.005617938641883733,-0.5617938641883733,0.49215724555310486
spatial,coarse,original,43,E_vs_F,local_joule_NRMSE,0.08175342149722084,0.12847378003769064,-0.0467203585404698,,0.3636567595875465
spatial,coarse,original,43,E_vs_B_E,S,0.001189140625,0.00136015625,-0.00017101562499999994,,0.12573233773693276
spatial,coarse,original,43,E_vs_B_E,Ephi,0.022457532935059307,0.023309587224554878,-0.0008520542894955713,,0.03655381287052552
spatial,coarse,original,43,E_vs_B_E,ET,0.010742079394001928,0.013568044818113542,-0.0028259654241116136,-0.2825965424111614,0.20828096177416128
spatial,coarse,original,43,E_vs_B_E,EV,0.0023299300023880204,0.0025779520204230275,-0.00024802201803500717,,0.09620893487160717
spatial,coarse,original,43,E_vs_B_E,EI,0.01544880144102157,0.017264567500705853,-0.0018157660596842835,-0.18157660596842834,0.10517298273530726
spatial,coarse,original,43,E_vs_B_E,bottom_current_NRMSE,0.01544880144102405,0.0172645675007028,-0.0018157660596787497,-0.18157660596787498,0.10517298273500533
spatial,coarse,original,43,E_vs_B_E,power_trace_NRMSE,0.015630704964583457,0.01753497508336308,-0.0019042701187796246,-0.19042701187796246,0.10859839319568622
spatial,coarse,original,43,E_vs_B_E,energy_error,0.005796987568478327,0.01260720347013221,-0.006810215901653883,-0.6810215901653883,0.5401844999002356
spatial,coarse,original,43,E_vs_B_E,local_joule_NRMSE,0.08175342149722084,0.10622455176669056,-0.024471130269469718,,0.23037169714980402
spatial,coarse,shorter,29,E_vs_F,S,0.0011464843750000002,0.0013104687500000004,-0.00016398437500000028,,0.12513413616310975
spatial,coarse,shorter,29,E_vs_F,Ephi,0.01993633340127953,0.024449647007894794,-0.004513313606615263,,0.18459626861516296
spatial,coarse,shorter,29,E_vs_F,ET,0.011343039201857766,0.012000917463713005,-0.0006578782618552395,-0.06578782618552395,0.0548189972845373
spatial,coarse,shorter,29,E_vs_F,EV,0.0015605316421785141,0.003691950463208173,-0.0021314188210296587,,0.57731511900556
spatial,coarse,shorter,29,E_vs_F,EI,0.00975298738683878,0.02240498706115694,-0.01265199967431816,-1.265199967431816,0.5646956920699441
spatial,coarse,shorter,29,E_vs_F,bottom_current_NRMSE,0.00975298738684141,0.022404987061158316,-0.012651999674316905,-1.2651999674316905,0.5646956920698534
spatial,coarse,shorter,29,E_vs_F,power_trace_NRMSE,0.00978039076253178,0.02303996812831894,-0.013259577365787159,-1.3259577365787159,0.5755032859394243
spatial,coarse,shorter,29,E_vs_F,energy_error,0.0020785450110838125,0.006265418531249344,-0.004186873520165531,-0.4186873520165531,0.6682512108781112
spatial,coarse,shorter,29,E_vs_F,local_joule_NRMSE,0.06476795516469876,0.11771442321870611,-0.05294646805400735,,0.4497874313637513
spatial,coarse,shorter,29,E_vs_B_E,S,0.0011464843750000002,0.0015368750000000003,-0.0003903906250000001,,0.25401586010573407
spatial,coarse,shorter,29,E_vs_B_E,Ephi,0.01993633340127953,0.025216843763017884,-0.005280510361738353,,0.20940409558640163
spatial,coarse,shorter,29,E_vs_B_E,ET,0.011343039201857766,0.013065281860570451,-0.0017222426587126857,-0.17222426587126857,0.1318182552119461
spatial,coarse,shorter,29,E_vs_B_E,EV,0.0015605316421785141,0.0030660242077629758,-0.0015054925655844616,,0.4910243571373805
spatial,coarse,shorter,29,E_vs_B_E,EI,0.00975298738683878,0.020285904848959126,-0.010532917462120346,-1.0532917462120346,0.5192234480317398
spatial,coarse,shorter,29,E_vs_B_E,bottom_current_NRMSE,0.00975298738684141,0.020285904848959445,-0.010532917462118034,-1.0532917462118034,0.5192234480316176
spatial,coarse,shorter,29,E_vs_B_E,power_trace_NRMSE,0.00978039076253178,0.020738172495798728,-0.010957781733266947,-1.0957781733266947,0.5283870473874612
spatial,coarse,shorter,29,E_vs_B_E,energy_error,0.0020785450110838125,0.015842562850420724,-0.013764017839336912,-1.3764017839336913,0.8687999517055024
spatial,coarse,shorter,29,E_vs_B_E,local_joule_NRMSE,0.06476795516469876,0.12165501816270842,-0.05688706299800966,,0.46760967083105137
spatial,coarse,shorter,29,E_vs_D_E,S,0.0011464843750000002,0.00111796875,2.8515625000000112e-05,,-0.025506638714185983
spatial,coarse,shorter,29,E_vs_D_E,Ephi,0.01993633340127953,0.01946825523555875,0.0004680781657207811,,-0.02404314922201332
spatial,coarse,shorter,29,E_vs_D_E,ET,0.011343039201857766,0.011236606277455402,0.00010643292440236374,0.010643292440236374,-0.009471981288149764
spatial,coarse,shorter,29,E_vs_D_E,EV,0.0015605316421785141,0.0014540006629015047,0.00010653097927700939,,-0.07326749017048137
spatial,coarse,shorter,29,E_vs_D_E,EI,0.00975298738683878,0.009125847587117182,0.0006271397997215968,0.06271397997215968,-0.06872126602321524
spatial,coarse,shorter,29,E_vs_D_E,bottom_current_NRMSE,0.00975298738684141,0.009125847587117005,0.0006271397997244053,0.06271397997244052,-0.06872126602352432
spatial,coarse,shorter,29,E_vs_D_E,power_trace_NRMSE,0.00978039076253178,0.009137111634992113,0.0006432791275396681,0.06432791275396682,-0.07040289680560781
spatial,coarse,shorter,29,E_vs_D_E,energy_error,0.0020785450110838125,0.0022481073929936043,-0.00016956238190979182,-0.016956238190979182,0.07542450260083025
spatial,coarse,shorter,29,E_vs_D_E,local_joule_NRMSE,0.06476795516469876,0.06260526652200725,0.002162688642691507,,-0.03454483564783276
spatial,coarse,shorter,29,D_E_vs_E,S,0.00111796875,0.0011464843750000002,-2.8515625000000112e-05,,0.024872231686541832
spatial,coarse,shorter,29,D_E_vs_E,Ephi,0.01946825523555875,0.01993633340127953,-0.0004680781657207811,,0.02347864857089215
spatial,coarse,shorter,29,D_E_vs_E,ET,0.011236606277455402,0.011343039201857766,-0.00010643292440236374,-0.010643292440236374,0.009383104696044083
spatial,coarse,shorter,29,D_E_vs_E,EV,0.0014540006629015047,0.0015605316421785141,-0.00010653097927700939,,0.0682658245418794
spatial,coarse,shorter,29,D_E_vs_E,EI,0.009125847587117182,0.00975298738683878,-0.0006271397997215968,-0.06271397997215968,0.0643023285939951
spatial,coarse,shorter,29,D_E_vs_E,bottom_current_NRMSE,0.009125847587117005,0.00975298738684141,-0.0006271397997244053,-0.06271397997244052,0.06430232859426571
spatial,coarse,shorter,29,D_E_vs_E,power_trace_NRMSE,0.009137111634992113,0.00978039076253178,-0.0006432791275396681,-0.06432791275396682,0.0657723339648187
spatial,coarse,shorter,29,D_E_vs_E,energy_error,0.0022481073929936043,0.0020785450110838125,0.00016956238190979182,0.016956238190979182,-0.08157744047186988
spatial,coarse,shorter,29,D_E_vs_E,local_joule_NRMSE,0.06260526652200725,0.06476795516469876,-0.002162688642691507,,0.03339133738577967
spatial,coarse,shorter,29,D_E_vs_F,S,0.00111796875,0.0013104687500000004,-0.0001925000000000004,,0.14689400262310745
spatial,coarse,shorter,29,D_E_vs_F,Ephi,0.01946825523555875,0.024449647007894794,-0.004981391772336044,,0.2037408462677417
spatial,coarse,shorter,29,D_E_vs_F,ET,0.011236606277455402,0.012000917463713005,-0.0007643111862576032,-0.07643111862576032,0.06368772958972842
spatial,coarse,shorter,29,D_E_vs_F,EV,0.0014540006629015047,0.003691950463208173,-0.0022379498003066685,,0.6061700509280317
spatial,coarse,shorter,29,D_E_vs_F,EI,0.009125847587117182,0.02240498706115694,-0.013279139474039756,-1.3279139474039756,0.5926867727168441
spatial,coarse,shorter,29,D_E_vs_F,bottom_current_NRMSE,0.009125847587117005,0.022404987061158316,-0.01327913947404131,-1.327913947404131,0.5926867727168771
spatial,coarse,shorter,29,D_E_vs_F,power_trace_NRMSE,0.009137111634992113,0.02303996812831894,-0.013902856493326827,-1.3902856493326827,0.6034234255835847
spatial,coarse,shorter,29,D_E_vs_F,energy_error,0.0022481073929936043,0.006265418531249344,-0.004017311138255739,-0.4017311138255739,0.6411879937819054
spatial,coarse,shorter,29,D_E_vs_F,local_joule_NRMSE,0.06260526652200725,0.11771442321870611,-0.05510915669669886,,0.4681597648769808
spatial,coarse,shorter,29,D_E_vs_B_E,S,0.00111796875,0.0015368750000000003,-0.0004189062500000002,,0.27257015046766986
spatial,coarse,shorter,29,D_E_vs_B_E,Ephi,0.01946825523555875,0.025216843763017884,-0.005748588527459134,,0.22796621898771516
spatial,coarse,shorter,29,D_E_vs_B_E,ET,0.011236606277455402,0.013065281860570451,-0.0018286755831150494,-0.18286755831150495,0.13996449541848663
spatial,coarse,shorter,29,D_E_vs_B_E,EV,0.0014540006629015047,0.0030660242077629758,-0.001612023544861471,,0.5257699990691304
spatial,coarse,shorter,29,D_E_vs_B_E,EI,0.009125847587117182,0.020285904848959126,-0.011160057261841943,-1.1160057261841942,0.5501384998566908
spatial,coarse,shorter,29,D_E_vs_B_E,bottom_current_NRMSE,0.009125847587117005,0.020285904848959445,-0.01116005726184244,-1.116005726184244,0.5501384998567066
spatial,coarse,shorter,29,D_E_vs_B_E,power_trace_NRMSE,0.009137111634992113,0.020738172495798728,-0.011601060860806615,-1.1601060860806616,0.5594061320088273
spatial,coarse,shorter,29,D_E_vs_B_E,energy_error,0.0022481073929936043,0.015842562850420724,-0.01359445545742712,-1.3594455457427121,0.8580969875758516
spatial,coarse,shorter,29,D_E_vs_B_E,local_joule_NRMSE,0.06260526652200725,0.12165501816270842,-0.05904975164070117,,0.48538689593325807
spatial,coarse,shorter,43,E_vs_F,S,0.001155078125,0.0012627343750000002,-0.00010765625000000011,,0.08525644991647598
spatial,coarse,shorter,43,E_vs_F,Ephi,0.01976311723656693,0.024099285343406142,-0.0043361681068392124,,0.17992932342392637
spatial,coarse,shorter,43,E_vs_F,ET,0.011319799708226538,0.01174756335359894,-0.0004277636453724025,-0.04277636453724025,0.03641296773610115
spatial,coarse,shorter,43,E_vs_F,EV,0.0010972291996580975,0.004571108087948211,-0.003473878888290114,,0.7599642846882232
spatial,coarse,shorter,43,E_vs_F,EI,0.0067156259861846,0.029740114569838987,-0.023024488583654384,-2.3024488583654383,0.7741896397065238
spatial,coarse,shorter,43,E_vs_F,bottom_current_NRMSE,0.0067156259861850835,0.02974011456984011,-0.023024488583655026,-2.3024488583655027,0.7741896397065161
spatial,coarse,shorter,43,E_vs_F,power_trace_NRMSE,0.006593615019317134,0.030754111731377244,-0.02416049671206011,-2.416049671206011,0.785602163479496
spatial,coarse,shorter,43,E_vs_F,energy_error,0.0008306562463887519,0.0017763288555300613,-0.0009456726091413094,-0.09456726091413094,0.5323747380431526
spatial,coarse,shorter,43,E_vs_F,local_joule_NRMSE,0.058265980966956836,0.14600348348271483,-0.08773750251575799,,0.6009274602420368
spatial,coarse,shorter,43,E_vs_B_E,S,0.001155078125,0.0015368750000000003,-0.0003817968750000002,,0.24842415616104116
spatial,coarse,shorter,43,E_vs_B_E,Ephi,0.01976311723656693,0.025216843763017884,-0.005453726526450955,,0.2162731616099075
spatial,coarse,shorter,43,E_vs_B_E,ET,0.011319799708226538,0.013065281860570451,-0.0017454821523439131,-0.17454821523439132,0.13359697639678036
spatial,coarse,shorter,43,E_vs_B_E,EV,0.0010972291996580975,0.0030660242077629758,-0.0019687950081048785,,0.6421328974246245
spatial,coarse,shorter,43,E_vs_B_E,EI,0.0067156259861846,0.020285904848959126,-0.013570278862774525,-1.3570278862774525,0.6689511246263594
spatial,coarse,shorter,43,E_vs_B_E,bottom_current_NRMSE,0.0067156259861850835,0.020285904848959445,-0.01357027886277436,-1.357027886277436,0.6689511246263408
spatial,coarse,shorter,43,E_vs_B_E,power_trace_NRMSE,0.006593615019317134,0.020738172495798728,-0.014144557476481592,-1.4144557476481592,0.6820541915806269
spatial,coarse,shorter,43,E_vs_B_E,energy_error,0.0008306562463887519,0.015842562850420724,-0.015011906604031972,-1.5011906604031973,0.9475680636882123
spatial,coarse,shorter,43,E_vs_B_E,local_joule_NRMSE,0.058265980966956836,0.12165501816270842,-0.06338903719575159,,0.5210556716285344
spatial,coarse,shorter,43,E_vs_D_E,S,0.001155078125,0.0011639062500000002,-8.828125000000155e-06,,0.007584910726272115
spatial,coarse,shorter,43,E_vs_D_E,Ephi,0.01976311723656693,0.01970853086562979,5.458637093714094e-05,,-0.0027696823933404144
spatial,coarse,shorter,43,E_vs_D_E,ET,0.011319799708226538,0.011226646694204848,9.315301402169039e-05,0.00931530140216904,-0.008297492257396469
spatial,coarse,shorter,43,E_vs_D_E,EV,0.0010972291996580975,0.0010375966026955129,5.963259696258462e-05,,-0.057471850628335236
spatial,coarse,shorter,43,E_vs_D_E,EI,0.0067156259861846,0.006282642903252106,0.0004329830829324947,0.043298308293249474,-0.06891734730114427
spatial,coarse,shorter,43,E_vs_D_E,bottom_current_NRMSE,0.0067156259861850835,0.006282642903250118,0.0004329830829349658,0.04329830829349658,-0.0689173473015594
spatial,coarse,shorter,43,E_vs_D_E,power_trace_NRMSE,0.006593615019317134,0.006036280322833355,0.0005573346964837791,0.055733469648377915,-0.0923308174366185
spatial,coarse,shorter,43,E_vs_D_E,energy_error,0.0008306562463887519,8.810960178768423e-05,0.0007425466446010677,0.07425466446010677,-8.427533770841071
spatial,coarse,shorter,43,E_vs_D_E,local_joule_NRMSE,0.058265980966956836,0.05852818483425787,-0.0002622038673010321,,0.004479958981190859
spatial,coarse,shorter,43,D_E_vs_E,S,0.0011639062500000002,0.001155078125,8.828125000000155e-06,,-0.007642881298613594
spatial,coarse,shorter,43,D_E_vs_E,Ephi,0.01970853086562979,0.01976311723656693,-5.458637093714094e-05,,0.0027620324407195184
spatial,coarse,shorter,43,D_E_vs_E,ET,0.011226646694204848,0.011319799708226538,-9.315301402169039e-05,-0.00931530140216904,0.008229210447424478
spatial,coarse,shorter,43,D_E_vs_E,EV,0.0010375966026955129,0.0010972291996580975,-5.963259696258462e-05,,0.05434835035484514
spatial,coarse,shorter,43,D_E_vs_E,EI,0.006282642903252106,0.0067156259861846,-0.0004329830829324947,-0.043298308293249474,0.06447397216927035
spatial,coarse,shorter,43,D_E_vs_E,bottom_current_NRMSE,0.006282642903250118,0.0067156259861850835,-0.0004329830829349658,-0.04329830829349658,0.06447397216963369
spatial,coarse,shorter,43,D_E_vs_E,power_trace_NRMSE,0.006036280322833355,0.006593615019317134,-0.0005573346964837791,-0.055733469648377915,0.08452642364635649
spatial,coarse,shorter,43,D_E_vs_E,energy_error,8.810960178768423e-05,0.0008306562463887519,-0.0007425466446010677,-0.07425466446010677,0.8939277201962454
spatial,coarse,shorter,43,D_E_vs_E,local_joule_NRMSE,0.05852818483425787,0.058265980966956836,0.0002622038673010321,,-0.004500119331205121
spatial,coarse,shorter,43,D_E_vs_F,S,0.0011639062500000002,0.0012627343750000002,-9.882812499999996e-05,,0.0782651735445152
spatial,coarse,shorter,43,D_E_vs_F,Ephi,0.01970853086562979,0.024099285343406142,-0.004390754477776353,,0.1821943852363123
spatial,coarse,shorter,43,D_E_vs_F,ET,0.011226646694204848,0.01174756335359894,-0.0005209166593940929,-0.05209166593940929,0.044342528209009975
spatial,coarse,shorter,43,D_E_vs_F,EV,0.0010375966026955129,0.004571108087948211,-0.0035335114852526983,,0.7730098298416634
spatial,coarse,shorter,43,D_E_vs_F,EI,0.006282642903252106,0.029740114569838987,-0.02345747166658688,-2.345747166658688,0.7887485305916183
spatial,coarse,shorter,43,D_E_vs_F,bottom_current_NRMSE,0.006282642903250118,0.02974011456984011,-0.023457471666589992,-2.3457471666589993,0.7887485305916931
spatial,coarse,shorter,43,D_E_vs_F,power_trace_NRMSE,0.006036280322833355,0.030754111731377244,-0.02471783140854389,-2.471783140854389,0.8037244458380903
spatial,coarse,shorter,43,D_E_vs_F,energy_error,8.810960178768423e-05,0.0017763288555300613,-0.001688219253742377,-0.1688219253742377,0.9503979223704092
spatial,coarse,shorter,43,D_E_vs_F,local_joule_NRMSE,0.05852818483425787,0.14600348348271483,-0.08747529864845696,,0.5991315861913189
spatial,coarse,shorter,43,D_E_vs_B_E,S,0.0011639062500000002,0.0015368750000000003,-0.00037296875000000004,,0.24267995119967464
spatial,coarse,shorter,43,D_E_vs_B_E,Ephi,0.01970853086562979,0.025216843763017884,-0.005508312897388096,,0.21843784056220347
spatial,coarse,shorter,43,D_E_vs_B_E,ET,0.011226646694204848,0.013065281860570451,-0.0018386351663656035,-0.18386351663656036,0.14072678921029613
spatial,coarse,shorter,43,D_E_vs_B_E,EV,0.0010375966026955129,0.0030660242077629758,-0.002028427605067463,,0.6615823840958642
spatial,coarse,shorter,43,D_E_vs_B_E,EI,0.006282642903252106,0.020285904848959126,-0.014003261945707019,-1.400326194570702,0.6902951606038678
spatial,coarse,shorter,43,D_E_vs_B_E,bottom_current_NRMSE,0.006282642903250118,0.020285904848959445,-0.014003261945709326,-1.4003261945709327,0.6902951606039707
spatial,coarse,shorter,43,D_E_vs_B_E,power_trace_NRMSE,0.006036280322833355,0.020738172495798728,-0.014701892172965372,-1.4701892172965372,0.7089290136796661
spatial,coarse,shorter,43,D_E_vs_B_E,energy_error,8.810960178768423e-05,0.015842562850420724,-0.01575445324863304,-1.575445324863304,0.9944384249808834
spatial,coarse,shorter,43,D_E_vs_B_E,local_joule_NRMSE,0.05852818483425787,0.12165501816270842,-0.06312683332845055,,0.5189003649978589
spatial,fine,original,29,E_vs_F,S,0.0011057031250000001,0.0012865625,-0.00018085937499999981,,0.1405756618897254
spatial,fine,original,29,E_vs_F,Ephi,0.021062069554395317,0.02474980346122313,-0.003687733906827813,,0.14900053297819463
spatial,fine,original,29,E_vs_F,ET,0.01102030069488648,0.011331634042679697,-0.00031133334779321654,-0.031133334779321654,0.02747470899789071
spatial,fine,original,29,E_vs_F,EV,0.0013340045348518412,0.0025784142998757677,-0.0012444097650239265,,0.4826259942336979
spatial,fine,original,29,E_vs_F,EI,0.008832640170093504,0.01667333036895918,-0.007840690198865675,-0.7840690198865675,0.4702533942146751
spatial,fine,original,29,E_vs_F,bottom_current_NRMSE,0.008832640170095735,0.01667333036895981,-0.007840690198864075,-0.7840690198864075,0.47025339421456136
spatial,fine,original,29,E_vs_F,power_trace_NRMSE,0.00889983173255572,0.017070044695317803,-0.008170212962762083,-0.8170212962762083,0.4786286801582375
spatial,fine,original,29,E_vs_F,energy_error,0.003292430966983277,0.0021763558123378377,0.0011160751546454395,0.11160751546454395,-0.5128183306784535
spatial,fine,original,29,E_vs_F,local_joule_NRMSE,0.04846448062133062,0.09019756568945105,-0.04173308506812042,,0.4626852703742233
spatial,fine,original,29,E_vs_B_E,S,0.0011057031250000001,0.00136015625,-0.0002544531249999999,,0.18707639287765646
spatial,fine,original,29,E_vs_B_E,Ephi,0.021062069554395317,0.023309587224554878,-0.0022475176701595607,,0.09642031188746113
spatial,fine,original,29,E_vs_B_E,ET,0.01102030069488648,0.013568044818113542,-0.0025477441232270616,-0.25477441232270615,0.18777533221483653
spatial,fine,original,29,E_vs_B_E,EV,0.0013340045348518412,0.0023960486730168025,-0.0010620441381649613,,0.4432481485560847
spatial,fine,original,29,E_vs_B_E,EI,0.008832640170093504,0.01611206906034669,-0.007279428890253185,-0.7279428890253185,0.4517997572495851
spatial,fine,original,29,E_vs_B_E,bottom_current_NRMSE,0.008832640170095735,0.016112069060344483,-0.007279428890248747,-0.7279428890248747,0.45179975724937155
spatial,fine,original,29,E_vs_B_E,power_trace_NRMSE,0.00889983173255572,0.01636592244715388,-0.007466090714598162,-0.7466090714598161,0.4561973661250334
spatial,fine,original,29,E_vs_B_E,energy_error,0.003292430966983277,0.011037020083312045,-0.0077445891163287674,-0.7744589116328767,0.701692038056411
spatial,fine,original,29,E_vs_B_E,local_joule_NRMSE,0.04846448062133062,0.09167193787367656,-0.043207457252345934,,0.4713269758940362
spatial,fine,original,43,E_vs_F,S,0.001189140625,0.0013009375,-0.00011179687499999992,,0.08593562334854665
spatial,fine,original,43,E_vs_F,Ephi,0.022457532935059307,0.025164809697257158,-0.0027072767621978515,,0.10758184920798076
spatial,fine,original,43,E_vs_F,ET,0.010742079394001928,0.010795154574735361,-5.307518073343308e-05,-0.005307518073343308,0.004916574409934671
spatial,fine,original,43,E_vs_F,EV,0.0023970854080102564,0.004656780697039262,-0.002259695289029006,,0.4852483799517764
spatial,fine,original,43,E_vs_F,EI,0.01597847719554541,0.030748353571519976,-0.014769876375974565,-1.4769876375974564,0.48034690187948326
spatial,fine,original,43,E_vs_F,bottom_current_NRMSE,0.015978477195546646,0.030748353571520164,-0.014769876375973517,-1.4769876375973516,0.4803469018794463
spatial,fine,original,43,E_vs_F,power_trace_NRMSE,0.016215560344076858,0.03182073988869371,-0.015605179544616852,-1.5605179544616852,0.49040907279976725
spatial,fine,original,43,E_vs_F,energy_error,0.00710370212977189,0.01273525112826741,-0.00563154899849552,-0.563154899849552,0.4422016450068758
spatial,fine,original,43,E_vs_F,local_joule_NRMSE,0.07981139989885502,0.12866683591411585,-0.04885543601526082,,0.37970496179661606
spatial,fine,original,43,E_vs_B_E,S,0.001189140625,0.00136015625,-0.00017101562499999994,,0.12573233773693276
spatial,fine,original,43,E_vs_B_E,Ephi,0.022457532935059307,0.023309587224554878,-0.0008520542894955713,,0.03655381287052552
spatial,fine,original,43,E_vs_B_E,ET,0.010742079394001928,0.013568044818113542,-0.0028259654241116136,-0.2825965424111614,0.20828096177416128
spatial,fine,original,43,E_vs_B_E,EV,0.0023970854080102564,0.0023960486730168025,1.036734993453952e-06,,-0.00043268528103338817
spatial,fine,original,43,E_vs_B_E,EI,0.01597847719554541,0.01611206906034669,-0.00013359186480127808,-0.013359186480127808,0.008291415851118722
spatial,fine,original,43,E_vs_B_E,bottom_current_NRMSE,0.015978477195546646,0.016112069060344483,-0.00013359186479783638,-0.013359186479783638,0.008291415850906248
spatial,fine,original,43,E_vs_B_E,power_trace_NRMSE,0.016215560344076858,0.01636592244715388,-0.00015036210307702372,-0.015036210307702372,0.009187511645771758
spatial,fine,original,43,E_vs_B_E,energy_error,0.00710370212977189,0.011037020083312045,-0.003933317953540154,-0.3933317953540154,0.35637499287396646
spatial,fine,original,43,E_vs_B_E,local_joule_NRMSE,0.07981139989885502,0.09167193787367656,-0.011860537974821533,,0.1293802471064296
spatial,fine,shorter,29,E_vs_F,S,0.0011464843750000002,0.0013104687500000004,-0.00016398437500000028,,0.12513413616310975
spatial,fine,shorter,29,E_vs_F,Ephi,0.01993633340127953,0.024449647007894794,-0.004513313606615263,,0.18459626861516296
spatial,fine,shorter,29,E_vs_F,ET,0.011343039201857766,0.012000917463713005,-0.0006578782618552395,-0.06578782618552395,0.0548189972845373
spatial,fine,shorter,29,E_vs_F,EV,0.0016035756891280488,0.003730716237014975,-0.0021271405478869264,,0.5701694829486406
spatial,fine,shorter,29,E_vs_F,EI,0.010155780433280285,0.02276811779210797,-0.012612337358827686,-1.2612337358827685,0.5539472992009666
spatial,fine,shorter,29,E_vs_F,bottom_current_NRMSE,0.010155780433277767,0.022768117792109625,-0.012612337358831858,-1.2612337358831858,0.5539472992011096
spatial,fine,shorter,29,E_vs_F,power_trace_NRMSE,0.010236978192969806,0.023432310014602054,-0.013195331821632248,-1.3195331821632248,0.5631255225545181
spatial,fine,shorter,29,E_vs_F,energy_error,0.003390812345802286,0.007566807394925595,-0.004175995049123309,-0.4175995049123309,0.5518833546528208
spatial,fine,shorter,29,E_vs_F,local_joule_NRMSE,0.055495696303370354,0.11108544232848135,-0.05558974602511099,,0.5004233215431709
spatial,fine,shorter,29,E_vs_B_E,S,0.0011464843750000002,0.0015368750000000003,-0.0003903906250000001,,0.25401586010573407
spatial,fine,shorter,29,E_vs_B_E,Ephi,0.01993633340127953,0.025216843763017884,-0.005280510361738353,,0.20940409558640163
spatial,fine,shorter,29,E_vs_B_E,ET,0.011343039201857766,0.013065281860570451,-0.0017222426587126857,-0.17222426587126857,0.1318182552119461
spatial,fine,shorter,29,E_vs_B_E,EV,0.0016035756891280488,0.0028689057277241133,-0.0012653300385960646,,0.4410497097790117
spatial,fine,shorter,29,E_vs_B_E,EI,0.010155780433280285,0.019042945759834062,-0.008887165326553778,-0.8887165326553778,0.466690681086686
spatial,fine,shorter,29,E_vs_B_E,bottom_current_NRMSE,0.010155780433277767,0.0190429457598333,-0.008887165326555532,-0.8887165326555532,0.4666906810867968
spatial,fine,shorter,29,E_vs_B_E,power_trace_NRMSE,0.010236978192969806,0.019474969848636798,-0.009237991655666992,-0.9237991655666992,0.47435203892311184
spatial,fine,shorter,29,E_vs_B_E,energy_error,0.003390812345802286,0.014282558013800616,-0.01089174566799833,-1.089174566799833,0.7625906828086474
spatial,fine,shorter,29,E_vs_B_E,local_joule_NRMSE,0.055495696303370354,0.10741173993663813,-0.05191604363326778,,0.4833367717894981
spatial,fine,shorter,29,E_vs_D_E,S,0.0011464843750000002,0.00111796875,2.8515625000000112e-05,,-0.025506638714185983
spatial,fine,shorter,29,E_vs_D_E,Ephi,0.01993633340127953,0.01946825523555875,0.0004680781657207811,,-0.02404314922201332
spatial,fine,shorter,29,E_vs_D_E,ET,0.011343039201857766,0.011236606277455402,0.00010643292440236374,0.010643292440236374,-0.009471981288149764
spatial,fine,shorter,29,E_vs_D_E,EV,0.0016035756891280488,0.0015045094758018391,9.906621332620965e-05,,-0.06584618769078314
spatial,fine,shorter,29,E_vs_D_E,EI,0.010155780433280285,0.00958121770678859,0.0005745627264916939,0.05745627264916939,-0.05996760997139208
spatial,fine,shorter,29,E_vs_D_E,bottom_current_NRMSE,0.010155780433277767,0.009581217706789888,0.0005745627264878792,0.05745627264878792,-0.059967609970985825
spatial,fine,shorter,29,E_vs_D_E,power_trace_NRMSE,0.010236978192969806,0.009651936883594657,0.0005850413093751484,0.058504130937514845,-0.060613876409567065
spatial,fine,shorter,29,E_vs_D_E,energy_error,0.003390812345802286,0.003562834891007696,-0.00017202254520540987,-0.017202254520540985,0.0482824914619481
spatial,fine,shorter,29,E_vs_D_E,local_joule_NRMSE,0.055495696303370354,0.053019097789808456,0.002476598513561898,,-0.04671144204264373
spatial,fine,shorter,29,D_E_vs_E,S,0.00111796875,0.0011464843750000002,-2.8515625000000112e-05,,0.024872231686541832
spatial,fine,shorter,29,D_E_vs_E,Ephi,0.01946825523555875,0.01993633340127953,-0.0004680781657207811,,0.02347864857089215
spatial,fine,shorter,29,D_E_vs_E,ET,0.011236606277455402,0.011343039201857766,-0.00010643292440236374,-0.010643292440236374,0.009383104696044083
spatial,fine,shorter,29,D_E_vs_E,EV,0.0015045094758018391,0.0016035756891280488,-9.906621332620965e-05,,0.061778320785143184
spatial,fine,shorter,29,D_E_vs_E,EI,0.00958121770678859,0.010155780433280285,-0.0005745627264916939,-0.05745627264916939,0.056574945693869436
spatial,fine,shorter,29,D_E_vs_E,bottom_current_NRMSE,0.009581217706789888,0.010155780433277767,-0.0005745627264878792,-0.05745627264878792,0.05657494569350784
