step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
1676,1.88375,3.4060552772316455e-13,1.0899376887141266e-09,2,2,5,3,0,1.0723729457551934e-09,0.37187384617365155
1677,1.8840625000000002,3.4069735964717407e-13,1.090231550870957e-09,2,2,5,3,0,1.0693253226932466e-09,0.37121198994585186
1678,1.8843750000000001,3.4080274409833966e-13,1.090568781114687e-09,2,2,5,3,0,1.0662862732105524e-09,0.37055049642067844
1679,1.8846875,3.408778793088929e-13,1.0908092137884573e-09,2,2,5,3,0,1.0632557737390717e-09,0.3698893681016886
1680,1.8850000000000002,3.4095550818444287e-13,1.0910576261902172e-09,2,2,5,3,0,1.0602338007727403e-09,0.3692286074873934
1681,1.8853125,3.4104658116693165e-13,1.0913490597341813e-09,2,2,5,3,0,1.0572203308673103e-09,0.36856821707122794
1682,1.885625,3.4112090322585553e-13,1.0915868903227377e-09,2,2,5,3,0,1.054215340640178e-09,0.36790819934152136
1683,1.8859375000000003,3.4117858278143176e-13,1.0917714649005816e-09,2,2,5,3,0,1.051218806770231e-09,0.36724855678146695
1684,1.88625,3.4127453467369673e-13,1.0920785109558295e-09,2,2,5,3,0,1.048230705997682e-09,0.3665892918690925
1685,1.8865625000000001,3.413155717259253e-13,1.092209829522961e-09,2,2,5,3,0,1.0452510151239102e-09,0.36593040707723085
1686,1.886875,3.413928211307149e-13,1.0924570276182877e-09,2,2,5,3,0,1.0422797110112967e-09,0.36527190487349037
1687,1.8871875,3.4144068865663013e-13,1.0926102037012164e-09,2,2,5,3,0,1.0393167705830678e-09,0.36461378772022607
1688,1.8875000000000002,3.415018376591583e-13,1.0928058805093066e-09,2,2,5,3,0,1.036362170823135e-09,0.36395605807451026
1689,1.8878125000000001,3.415683534624403e-13,1.093018731079809e-09,2,2,5,3,0,1.0334158887759326e-09,0.36329871838810324
1690,1.888125,3.415962716683818e-13,1.0931080693388218e-09,2,2,5,3,0,1.0304779015462592e-09,0.36264177110742485
1691,1.8884375000000002,3.4162538249671304e-13,1.0932012239894817e-09,2,2,5,3,0,1.0275481862991197e-09,0.36198521867352557
1692,1.8887500000000002,3.417380853125429e-13,1.0935618730001373e-09,2,2,5,3,0,1.0246267202595642e-09,0.3613290635220579
1693,1.8890625,3.417610703985996e-13,1.0936354252755187e-09,2,2,5,3,0,1.021713480712532e-09,0.3606733080832473
1694,1.8893750000000002,3.418068779403871e-13,1.0937820094092388e-09,2,2,5,3,0,1.0188084450026914e-09,0.3600179547818642
1695,1.8896875,3.4187713424116417e-13,1.0940068295717253e-09,2,2,5,3,0,1.015911590534282e-09,0.3593630060371954
1696,1.8900000000000001,3.4188754258202003e-13,1.094040136262464e-09,2,2,5,3,0,1.0130228947709622e-09,0.3587084642630155
1697,1.8903125,3.419209902190412e-13,1.0941471687009319e-09,2,2,5,3,0,1.010142335235643e-09,0.3580543318675588
1698,1.890625,3.419589372950782e-13,1.0942685993442502e-09,2,2,5,3,0,1.0072698895103445e-09,0.35740061125349104
1699,1.8909375000000002,3.419774229421191e-13,1.094327753414781e-09,2,2,5,3,0,1.0044055352360243e-09,0.35674730481788114
1700,1.89125,3.42021007869453e-13,1.0944672251822496e-09,2,2,5,3,0,1.0015492501124317e-09,0.35609441495217325
1701,1.8915625,3.420451855778994e-13,1.0945445938492782e-09,2,2,5,3,0,9.987010118979504e-10,0.3554419440421584
1702,1.8918750000000002,3.4202669993085855e-13,1.0944854397787473e-09,2,2,5,3,0,9.958607984094417e-10,0.3547898944679466
1703,1.8921875000000001,3.421052503782551e-13,1.0947368012104164e-09,2,2,5,3,0,9.930285875220952e-10,0.3541382686039389
1704,1.8925,3.4207651902068426e-13,1.0946448608661896e-09,2,2,5,3,0,9.902043571692644e-10,0.3534870688187992
1705,1.8928125000000002,3.4213967379723154e-13,1.094846956151141e-09,2,2,5,3,0,9.873880853423205e-10,0.35283629747542666
1706,1.893125,3.4211755607291283e-13,1.094776179433321e-09,2,2,5,3,0,9.845797500904963e-10,0.35218595693092747
1707,1.8934375,3.421270428419221e-13,1.0948065370941507e-09,2,2,5,3,0,9.817793295207355e-10,0.35153604953658707
1708,1.8937500000000003,3.421400532679919e-13,1.094848170457574e-09,2,2,5,3,0,9.789868017975373e-10,0.35088657763784226
1709,1.8940625,3.4214325166440074e-13,1.0948584053260824e-09,2,2,5,3,0,9.762021451428046e-10,0.35023754357425346
1710,1.8943750000000001,3.421480763640683e-13,1.0948738443650186e-09,2,2,5,3,0,9.734253378356914e-10,0.3495889496794767
1711,1.8946875,3.4274265283545935e-13,1.09677648907347e-09,2,2,5,3,0,9.706563582124552e-10,0.34894079828123575
1712,1.895,3.433670990767024e-13,1.0987747170454476e-09,2,2,5,3,0,9.678951846662974e-10,0.3482930917012945
1713,1.8953125000000002,3.440752457256613e-13,1.1010407863221161e-09,2,2,5,3,0,9.651417956472249e-10,0.347645832255429
1714,1.8956250000000001,3.4477211667202634e-13,1.1032707733504843e-09,2,2,5,3,0,9.623961696618889e-10,0.3469990222533995
1715,1.8959375,3.4545370036775935e-13,1.10545184117683e-09,2,2,5,3,0,9.596582852734414e-10,0.34635266399892295
1716,1.8962500000000002,3.4611739472764635e-13,1.1075756631284683e-09,2,2,5,3,0,9.569281211013836e-10,0.34570675978964477
1717,1.8965625000000002,3.4678352854242145e-13,1.1097072913357486e-09,2,2,5,3,0,9.54205655821418e-10,0.3450613119171114
1718,1.896875,3.4748809732421115e-13,1.1119619114374757e-09,2,2,5,3,0,9.514908681652974e-10,0.3444163226667422
1719,1.8971875000000002,3.481632300170179e-13,1.1141223360544572e-09,2,2,5,3,0,9.487837369206777e-10,0.34377179431780164
1720,1.8975,3.488223165176718e-13,1.1162314128565498e-09,2,2,5,3,0,9.460842409309721e-10,0.34312772914337153
1721,1.8978125000000001,3.4949370871298346e-13,1.118379867881547e-09,2,2,5,3,0,9.433923590952075e-10,0.3424841294103232
1722,1.898125,3.501246059571528e-13,1.1203987390628889e-09,2,2,5,3,0,9.40708070367866e-10,0.3418409973792894
1723,1.8984375,3.507613036829449e-13,1.1224361717854237e-09,2,2,5,3,0,9.380313537587543e-10,0.34119833530463684
1724,1.8987500000000002,3.5144792891877996e-13,1.1246333725400959e-09,2,2,5,3,0,9.353621883328408e-10,0.34055614543443774
1725,1.8990625,3.5209595655727455e-13,1.1267070609832786e-09,2,2,5,3,0,9.327005532101257e-10,0.3399144300104425
1726,1.899375,3.527117833912463e-13,1.1286777068519882e-09,2,2,5,3,0,9.300464275654885e-10,0.33927319126805155
1727,1.8996875000000002,3.5337081568179163e-13,1.1307866101817332e-09,2,2,5,3,0,9.273997906285427e-10,0.3386324314362873
1728,1.9000000000000001,3.5396577162394305e-13,1.1326904691966178e-09,2,2,5,3,0,9.247606216834926e-10,0.3379921527377665
1729,1.9003125,3.546468132185898e-13,1.1348698022994874e-09,2,2,5,3,0,9.221289000689962e-10,0.3373523573886724
1730,1.9006250000000002,3.552562432597439e-13,1.1368199784311805e-09,2,2,5,3,0,9.195046051780141e-10,0.33671304759872656
1731,1.9009375,3.558718532532812e-13,1.1387899304104998e-09,2,2,5,3,0,9.16887716457669e-10,0.3360742255711609
1732,1.90125,3.5648383116954063e-13,1.14074825974253e-09,2,2,5,3,0,9.142782134091045e-10,0.33543589350269026
1733,1.9015625000000003,3.57112560009365e-13,1.142760192029968e-09,2,2,5,3,0,9.116760755873483e-10,0.33479805358348413
1734,1.901875,3.5772551370757966e-13,1.144721643864255e-09,2,2,5,3,0,9.090812826011603e-10,0.33416070799713876
1735,1.9021875000000001,3.58346598922088e-13,1.1467091165506815e-09,2,2,5,3,0,9.06493814112905e-10,0.33352385892064956
1736,1.9025,3.589357543826166e-13,1.1485944140243731e-09,2,2,5,3,0,9.03913649838399e-10,0.3328875085243828
1737,1.9028125,3.5956941634232575e-13,1.1506221322954424e-09,2,2,5,3,0,9.013407695467793e-10,0.33225165897204834
1738,1.9031250000000002,3.601451819060242e-13,1.1524645820992774e-09,2,2,5,3,0,8.987751530603594e-10,0.3316163124206711
1739,1.9034375000000001,3.6077331443465366e-13,1.1544746061908917e-09,2,2,5,3,0,8.962167802544979e-10,0.33098147102056386
1740,1.90375,3.613582415067096e-13,1.1563463728214707e-09,2,2,5,3,0,8.93665631057453e-10,0.33034713691529916
1741,1.9040625000000002,3.619239782003125e-13,1.158156730241e-09,2,2,5,3,0,8.911216854502483e-10,0.3297133122416817
1742,1.9043750000000002,3.625174704695311e-13,1.1600559055024995e-09,2,2,5,3,0,8.885849234665312e-10,0.32907999912972047
1743,1.9046875,3.63133568354046e-13,1.1620274187329471e-09,2,2,5,3,0,8.860553251924469e-10,0.3284471997026012
1744,1.9050000000000002,3.636606532401998e-13,1.1637140903686394e-09,2,2,5,3,0,8.835328707664869e-10,0.3278149160766587
1745,1.9053125,3.642672101455968e-13,1.1656550724659098e-09,2,2,5,3,0,8.810175403793713e-10,0.3271831503613491
1746,1.9056250000000001,3.6483603681539134e-13,1.1674753178092523e-09,2,2,5,3,0,8.785093142738947e-10,0.32655190465922257
1747,1.9059375,3.6541863285277643e-13,1.1693396251288846e-09,2,2,5,3,0,8.76008172744806e-10,0.32592118106589574
1748,1.90625,3.659363936002469e-13,1.17099645952079e-09,2,2,5,3,0,8.735140961386648e-10,0.325290981670024
1749,1.9065625000000002,3.665130807357919e-13,1.1728418583545341e-09,2,2,5,3,0,8.710270648537195e-10,0.32466130855327474
1750,1.906875,3.6710472986131726e-13,1.1747351355562152e-09,2,2,5,3,0,8.685470593397597e-10,0.3240321637902993
1751,1.9071875,3.676258516355224e-13,1.1764027252336717e-09,2,2,5,3,0,8.660740600979936e-10,0.3234035494487065
1752,1.9075000000000002,3.6817884895359865e-13,1.1781723166515157e-09,2,2,5,3,0,8.63608047680911e-10,0.32277546758903475
1753,1.9078125000000001,3.6874892245589153e-13,1.1799965518588529e-09,2,2,5,3,0,8.61149002692154e-10,0.3221479202647258
1754,1.908125,3.692548653996819e-13,1.181615569278982e-09,2,2,5,3,0,8.586969057863839e-10,0.3215209095220969
1755,1.9084375000000002,3.6984250297716903e-13,1.1834960095269409e-09,2,2,5,3,0,8.562517376691567e-10,0.32089443740031465
1756,1.90875,3.703659015759364e-13,1.1851708850429965e-09,2,2,5,3,0,8.538134790967817e-10,0.32026850593136785
1757,1.9090625,3.70890709637528e-13,1.1868502708400896e-09,2,2,5,3,0,8.513821108762032e-10,0.3196431171400409
1758,1.9093750000000003,3.714130240341229e-13,1.1885216769091933e-09,2,2,5,3,0,8.48957613864863e-10,0.3190182730438873
1759,1.9096875,3.7193295318593833e-13,1.1901854501950027e-09,2,2,5,3,0,8.465399689705741e-10,0.31839397565320315
1760,1.9100000000000001,3.725219460161411e-13,1.1920702272516515e-09,2,2,5,3,0,8.441291571513994e-10,0.3177702269710008
1761,1.9103125,3.7296603522599114e-13,1.1934913127231717e-09,2,2,5,3,0,8.417251594155167e-10,0.3171470289929828
1762,1.910625,3.7351670150939653e-13,1.195253444830069e-09,2,2,5,3,0,8.393279568210888e-10,0.3165243837075156
1763,1.9109375000000002,3.739934252046384e-13,1.196778960654843e-09,2,2,5,3,0,8.36937530476142e-10,0.31590229309560386
1764,1.9112500000000001,3.745497293393407e-13,1.1985591338858903e-09,2,2,5,3,0,8.345538615384462e-10,0.31528075913086445
1765,1.9115625,3.7501355102873e-13,1.200043363291936e-09,2,2,5,3,0,8.321769312153746e-10,0.31465978377950105
1766,1.9118750000000002,3.7550263462873823e-13,1.2016084308119623e-09,2,2,5,3,0,8.298067207637893e-10,0.31403936900027846
1767,1.9121875000000002,3.760317794990198e-13,1.2033016943968633e-09,2,2,5,3,0,8.274432114899132e-10,0.31341951674449753
1768,1.9125,3.764753266077836e-13,1.2047210451449075e-09,2,2,5,3,0,8.250863847492093e-10,0.3128002289559696
1769,1.9128125000000002,3.7699867099644235e-13,1.2063957471886155e-09,2,2,5,3,0,8.227362219462517e-10,0.312181507570992
1770,1.913125,3.774531685471483e-13,1.2078501393508745e-09,2,2,5,3,0,8.203927045346024e-10,0.311563354518323
1771,1.9134375000000001,3.7796252672778197e-13,1.2094800855289023e-09,2,2,5,3,0,8.180558140166967e-10,0.3109457717191572
1772,1.91375,3.784469482584485e-13,1.2110302344270352e-09,2,2,5,3,0,8.157255319437136e-10,0.310328761087101
1773,1.9140625,3.7889233851090554e-13,1.2124554832348977e-09,2,2,5,3,0,8.134018399154546e-10,0.3097123245281487
1774,1.9143750000000002,3.7939264360339897e-13,1.2140564595308767e-09,2,2,5,3,0,8.110847195802263e-10,0.309096463940658
1775,1.9146875,3.7982540290054656e-13,1.215441289281749e-09,2,2,5,3,0,8.087741526347192e-10,0.3084811812153266
1776,1.915,3.803007171329642e-13,1.2169622948254855e-09,2,2,5,3,0,8.064701208238795e-10,0.3078664782351683
1777,1.9153125000000002,3.807716945566919e-13,1.2184694225814141e-09,2,2,5,3,0,8.041726059408042e-10,0.3072523568754897
1778,1.9156250000000001,3.81224294753596e-13,1.2199177432115071e-09,2,2,5,3,0,8.018815898266108e-10,0.3066388190038671
1779,1.9159375,3.8169538059754093e-13,1.221425217912131e-09,2,2,5,3,0,7.99597054370319e-10,0.30602586648012314
1780,1.9162500000000002,3.8209246964321375e-13,1.222695902858284e-09,2,2,5,3,0,7.973189815087374e-10,0.30541350115630456
1781,1.9165625,3.8256480231965706e-13,1.2242073674229026e-09,2,2,5,3,0,7.950473532263454e-10,0.30480172487665946
1782,1.916875,3.8298151542465186e-13,1.225540849358886e-09,2,2,5,3,0,7.927821515551712e-10,0.3041905394776151
1783,1.9171875000000003,3.834333566800352e-13,1.2269867413761126e-09,2,2,5,3,0,7.905233585746806e-10,0.30357994678775563
1784,1.9175,3.8384302247090885e-13,1.2282976719069083e-09,2,2,5,3,0,7.882709564116565e-10,0.3029699486278008
1785,1.9178125000000001,3.8426461448567983e-13,1.2296467663541755e-09,2,2,5,3,0,7.860249272400832e-10,0.30236054681058405
1786,1.918125,3.8470930000672476e-13,1.2310697600215192e-09,2,2,5,3,0,7.83785253281037e-10,0.3017517431410314
1787,1.9184375,3.851053048502251e-13,1.2323369755207203e-09,2,2,5,3,0,7.815519168025649e-10,0.30114353941614064
1788,1.9187500000000002,3.855613744940811e-13,1.2337963983810596e-09,2,2,5,3,0,7.793249001195744e-10,0.30053593742496015
1789,1.9190625000000001,3.8601635993576466e-13,1.235252351794447e-09,2,2,5,3,0,7.77104185593712e-10,0.2999289389485689
1790,1.919375,3.8638439236321487e-13,1.2364300555622876e-09,2,2,5,3,0,7.748897556332639e-10,0.2993225457600561
1791,1.9196875000000002,3.867551352960963e-13,1.2376164329475081e-09,2,2,5,3,0,7.726815926930288e-10,0.2987167596245012
1792,1.9200000000000002,3.871750467974999e-13,1.2389601497519998e-09,2,2,5,3,0,7.704796792742145e-10,0.2981115822989545
1793,1.9203125,3.8759116359129986e-13,1.2402917234921595e-09,2,2,5,3,0,7.682839979243197e-10,0.29750701553241765
1794,1.9206250000000002,3.879616896837468e-13,1.2414774069879897e-09,2,2,5,3,0,7.660945312370291e-10,0.29690306106582454
1795,1.9209375,3.883632239583268e-13,1.2427623166666457e-09,2,2,5,3,0,7.63911261852095e-10,0.29629972063202287
1796,1.9212500000000001,3.8873673160674804e-13,1.2439575411415937e-09,2,2,5,3,0,7.61734172455236e-10,0.2956969959557555
1797,1.9215625,3.8913089330655515e-13,1.2452188585809765e-09,2,2,5,3,0,7.595632457780144e-10,0.2950948887536422
1798,1.921875,3.895278739320107e-13,1.2464891965824343e-09,2,2,5,3,0,7.573984645977396e-10,0.29449340073416214
1799,1.9221875000000002,3.899182409242141e-13,1.2477383709574852e-09,2,2,5,3,0,7.552398117373503e-10,0.293892533597636
1800,1.9225,3.9026350510604213e-13,1.2488432163393348e-09,2,2,5,3,0,7.530872700653057e-10,0.293292289036209
1801,1.9228125,3.906251949507833e-13,1.2500006238425065e-09,2,2,5,3,0,7.509408224954842e-10,0.292692668733834
1802,1.9231250000000002,3.910151282621177e-13,1.2512484104387767e-09,2,2,5,3,0,7.488004519870671e-10,0.2920936743662546
1803,1.9234375000000001,3.9135648931612477e-13,1.2523407658115993e-09,2,2,5,3,0,7.466661415444365e-10,0.29149530760098946
1804,1.92375,3.917222991291214e-13,1.2535113572131884e-09,2,2,5,3,0,7.445378742170657e-10,0.29089757009731565
1805,1.9240625000000002,3.9207504430593954e-13,1.2546401417790065e-09,2,2,5,3,0,7.424156330994141e-10,0.29030046350625355
1806,1.924375,3.9242123005961416e-13,1.2557479361907653e-09,2,2,5,3,0,7.402994013308222e-10,0.2897039894705513
1807,1.9246875,3.928016223918307e-13,1.2569651916538582e-09,2,2,5,3,0,7.381891620953982e-10,0.28910814962466996
1808,1.9250000000000003,3.9311343893663753e-13,1.25796300459724e-09,2,2,5,3,0,7.36084898621925e-10,0.2885129455947689
1809,1.9253125,3.9346298571704685e-13,1.25908155429455e-09,2,2,5,3,0,7.339865941837453e-10,0.2879183789986911
1810,1.9256250000000001,3.937956189435654e-13,1.2601459806194093e-09,2,2,5,3,0,7.31894232098662e-10,0.2873244514459498
1811,1.9259375,3.941379015694191e-13,1.261241285022141e-09,2,2,5,3,0,7.298077957288325e-10,0.2867311645377144
1812,1.92625,3.944528623005261e-13,1.2622491593616836e-09,2,2,5,3,0,7.277272684806666e-10,0.2861385198667972
1813,1.9265625000000002,3.9477400298401633e-13,1.2632768095488522e-09,2,2,5,3,0,7.256526338047207e-10,0.28554651901764067
1814,1.9268750000000001,3.9511861664454084e-13,1.2643795732625307e-09,2,2,5,3,0,7.23583875195595e-10,0.2849551635663046
1815,1.9271875,3.954302163489132e-13,1.2653766923165222e-09,2,2,5,3,0,7.21520976191834e-10,0.284364455080454
1816,1.9275000000000002,3.9571823465603395e-13,1.2662983508993086e-09,2,2,5,3,0,7.194639203758252e-10,0.2837743951193468
1817,1.9278125000000002,3.960046808700046e-13,1.2672149787840148e-09,2,2,5,3,0,7.174126913736911e-10,0.2831849852338227
1818,1.928125,3.9632896573979504e-13,1.2682526903673441e-09,2,2,5,3,0,7.153672728551943e-10,0.28259622696629155
1819,1.9284375000000002,3.9667108573532284e-13,1.269347474353033e-09,2,2,5,3,0,7.13327648533633e-10,0.28200812185072266
1820,1.92875,3.969052734045797e-13,1.270096874894655e-09,2,2,5,3,0,7.112938021657463e-10,0.28142067141263394
1821,1.9290625000000001,3.972297751148046e-13,1.2711352803673748e-09,2,2,5,3,0,7.092657175516052e-10,0.280833877169082
1822,1.929375,3.975280391324554e-13,1.2720897252238572e-09,2,2,5,3,0,7.072433785345193e-10,0.28024774062865193
1823,1.9296875,3.977899823773279e-13,1.2729279436074492e-09,2,2,5,3,0,7.052267690009356e-10,0.2796622632914481
1824,1.9300000000000002,3.981326444739419e-13,1.2740244623166141e-09,2,2,5,3,0,7.032158728803442e-10,0.2790774466490846
1825,1.9303125,3.9839377456718505e-13,1.2748600786149922e-09,2,2,5,3,0,7.012106741451679e-10,0.2784932921846766
1826,1.930625,3.986455805217448e-13,1.2756658576695834e-09,2,2,5,3,0,6.992111568106792e-10,0.27790980137283167
1827,1.9309375000000002,3.9889288703728876e-13,1.276457238519324e-09,2,2,5,3,0,6.972173049348882e-10,0.27732697567964165
1828,1.9312500000000001,3.9919082579428777e-13,1.2774106425417209e-09,2,2,5,3,0,6.952291026184586e-10,0.27674481656267497
1829,1.9315625,3.994329281394038e-13,1.2781853700460921e-09,2,2,5,3,0,6.932465340045972e-10,0.2761633254709687
1830,1.9318750000000002,3.996996418738352e-13,1.2790388539962727e-09,2,2,5,3,0,6.912695832789714e-10,0.27558250384502203
1831,1.9321875,3.999570314695833e-13,1.2798625007026665e-09,2,2,5,3,0,6.892982346695985e-10,0.2750023531167888
1832,1.9325,4.002602828172275e-13,1.280832905015128e-09,2,2,5,3,0,6.873324724467607e-10,0.2744228747096714
1833,1.9328125000000003,4.0047376222498987e-13,1.2815160391199676e-09,2,2,5,3,0,6.853722809229054e-10,0.2738440700385146
1834,1.933125,4.007203640091217e-13,1.2823051648291894e-09,2,2,5,3,0,6.834176444525496e-10,0.2732659405095994
1835,1.9334375000000001,4.0101369490688765e-13,1.2832438237020405e-09,2,2,5,3,0,6.814685474321821e-10,0.2726884875206378
1836,1.93375,4.012138386279285e-13,1.2838842836093711e-09,2,2,5,3,0,6.79524974300175e-10,0.2721117124607676
1837,1.9340625,4.014758360829096e-13,1.2847226754653107e-09,2,2,5,3,0,6.775869095366857e-10,0.2715356167105478
1838,1.9343750000000002,4.016732692985192e-13,1.2853544617552615e-09,2,2,5,3,0,6.756543376635637e-10,0.27096020164195356
1839,1.9346875000000001,4.019387904105609e-13,1.286204129313795e-09,2,2,5,3,0,6.737272432442555e-10,0.2703854686183724
1840,1.935,4.0216690654765186e-13,1.286934100952486e-09,2,2,5,3,0,6.718056108837136e-10,0.2698114189946002
1841,1.9353125000000002,4.0235555772566434e-13,1.2875377847221259e-09,2,2,5,3,0,6.698894252283017e-10,0.26923805411683766
1842,1.9356250000000002,4.0256388717310743e-13,1.2882044389539438e-09,2,2,5,3,0,6.679786709657017e-10,0.2686653753226872
1843,1.9359375,4.0279151541922076e-13,1.2889328493415064e-09,2,2,5,3,0,6.660733328248228e-10,0.26809338394114995
1844,1.9362500000000002,4.0301496948697e-13,1.289647902358304e-09,2,2,5,3,0,6.641733955757084e-10,0.2675220812926233
1845,1.9365625,4.03202970143679e-13,1.2902495044597728e-09,2,2,5,3,0,6.622788440294456e-10,0.2669514686888982
1846,1.9368750000000001,4.0341899742654674e-13,1.2909407917649496e-09,2,2,5,3,0,6.6038966303807e-10,0.2663815474331576
1847,1.9371875,4.0362374900682063e-13,1.291595996821826e-09,2,2,5,3,0,6.585058374944788e-10,0.26581231881997475
1848,1.9375,4.03802750785498e-13,1.2921688025135936e-09,2,2,5,3,0,6.566273523323375e-10,0.2652437841353116
1849,1.9378125000000002,4.039738920984248e-13,1.2927164547149594e-09,2,2,5,3,0,6.547541925259884e-10,0.264675944656518
1850,1.938125,4.042004903524743e-13,1.2934415691279177e-09,2,2,5,3,0,6.528863430903617e-10,0.2641088016523306
1851,1.9384375,4.044151081725178e-13,1.294128346152057e-09,2,2,5,3,0,6.510237890808851e-10,0.2635423563828726
1852,1.9387500000000002,4.045676012080779e-13,1.2946163238658492e-09,2,2,5,3,0,6.491665155933911e-10,0.2629766100996538
1853,1.9390625000000001,4.0471066168473735e-13,1.2950741173911595e-09,2,2,5,3,0,6.473145077640351e-10,0.2624115640455699
1854,1.939375,4.049646902537507e-13,1.2958870088120023e-09,2,2,5,3,0,6.454677507691954e-10,0.2618472194549039
1855,1.9396875000000002,4.0509858922205266e-13,1.2963154855105685e-09,2,2,5,3,0,6.436262298253907e-10,0.26128357755332593
1856,1.94,4.052837709531132e-13,1.2969080670499622e-09,2,2,5,3,0,6.417899301891928e-10,0.26072063955789454
1857,1.9403125,4.054224946210827e-13,1.2973519827874647e-09,2,2,5,3,0,6.399588371571297e-10,0.2601584066770581
1858,1.9406250000000003,4.0563478140645537e-13,1.2980313005006572e-09,2,2,5,3,0,6.381329360656048e-10,0.25959688011065574
1859,1.9409375,4.057773539921372e-13,1.298487532774839e-09,2,2,5,3,0,6.363122122908075e-10,0.25903606104991966
1860,1.9412500000000001,4.059550547282076e-13,1.2990561751302643e-09,2,2,5,3,0,6.344966512486213e-10,0.2584759506774767
1861,1.9415625,4.060377251438596e-13,1.2993207204603507e-09,2,2,5,3,0,6.326862383945388e-10,0.25791655016735093
1862,1.941875,4.062091917174382e-13,1.2998694134958022e-09,2,2,5,3,0,6.308809592235765e-10,0.2573578606849658
1863,1.9421875000000002,4.0638326037623074e-13,1.3004264332039384e-09,2,2,5,3,0,6.290807992701799e-10,0.25679988338714754
1864,1.9425000000000001,4.0650035421085917e-13,1.3008011334747493e-09,2,2,5,3,0,6.272857441081445e-10,0.2562426194221273
1865,1.9428125,4.0663322318709727e-13,1.3012263141987113e-09,2,2,5,3,0,6.254957793505247e-10,0.2556860699295452
1866,1.9431250000000002,4.06766580054313e-13,1.3016530561738016e-09,2,2,5,3,0,6.237108906495479e-10,0.2551302360404533
1867,1.9434375000000002,4.0692774670725296e-13,1.3021687894632095e-09,2,2,5,3,0,6.219310636965277e-10,0.2545751188773197
1868,1.94375,4.0707248769727977e-13,1.3026319606312953e-09,2,2,5,3,0,6.201562842217764e-10,0.25402071955403216
1869,1.9440625000000002,4.0714258136773096e-13,1.302856260376739e-09,2,2,5,3,0,6.183865379945229e-10,0.2534670391759025
1870,1.944375,4.072949659830738e-13,1.3033438911458362e-09,2,2,5,3,0,6.166218108228191e-10,0.252914078839671
1871,1.9446875000000001,4.0740024201402214e-13,1.3036807744448708e-09,2,2,5,3,0,6.148620885534597e-10,0.2523618396335109
1872,1.945,4.075301294342859e-13,1.3040964141897149e-09,2,2,5,3,0,6.131073570718975e-10,0.25181032263703346
1873,1.9453125,4.076190340124297e-13,1.304380908839775e-09,2,2,5,3,0,6.113576023021566e-10,0.25125952892129283
1874,1.9456250000000002,4.0776675655843087e-13,1.3048536209869788e-09,2,2,5,3,0,6.096128102067407e-10,0.2507094595487913
1875,1.9459375,4.078521374795141e-13,1.3051268399344451e-09,2,2,5,3,0,6.078729667865577e-10,0.25016011557348483
1876,1.94625,4.079158343571476e-13,1.3053306699428724e-09,2,2,5,3,0,6.061380580808263e-10,0.24961149804078867
1877,1.9465625000000002,4.080321692502553e-13,1.305702941600817e-09,2,2,5,3,0,6.044080701669998e-10,0.24906360798758323
1878,1.9468750000000001,4.081031302824445e-13,1.3059300169038224e-09,2,2,5,3,0,6.026829891606701e-10,0.2485164464422201
1879,1.9471875,4.082384929236793e-13,1.3063631773557738e-09,2,2,5,3,0,6.009628012154932e-10,0.24797001442452823
1880,1.9475000000000002,4.083085865941305e-13,1.3065874771012176e-09,2,2,5,3,0,5.992474925230982e-10,0.24742431294582043
1881,1.9478125,4.0841565155866344e-13,1.306930084987723e-09,2,2,5,3,0,5.975370493130064e-10,0.24687934300889983
1882,1.948125,4.0846791010337724e-13,1.3070973123308072e-09,2,2,5,3,0,5.958314578525439e-10,0.24633510560806668
1883,1.9484375000000003,4.0854835790457567e-13,1.3073547452946421e-09,2,2,5,3,0,5.941307044467604e-10,0.24579160172912534
1884,1.94875,4.086202947187201e-13,1.3075849430999043e-09,2,2,5,3,0,5.924347754383417e-10,0.24524883234939113
1885,1.9490625000000001,4.086817147717914e-13,1.3077814872697324e-09,2,2,5,3,0,5.907436572075265e-10,0.24470679843769783
1886,1.949375,4.0876942672754546e-13,1.3080621655281455e-09,2,2,5,3,0,5.890573361720276e-10,0.24416550095440487
1887,1.9496875,4.08842068273102e-13,1.3082946184739264e-09,2,2,5,3,0,5.873757987869391e-10,0.24362494085140496
1888,1.9500000000000002,4.088744859180593e-13,1.3083983549377898e-09,2,2,5,3,0,5.856990315446609e-10,0.24308511907213182
1889,1.9503125000000001,4.089552589799095e-13,1.3086568287357103e-09,2,2,5,3,0,5.840270209748087e-10,0.2425460365515678
1890,1.950625,4.090122880141822e-13,1.308839321645383e-09,2,2,5,3,0,5.823597536441338e-10,0.24200769421625218
1891,1.9509375000000002,4.090408567414272e-13,1.308930741572567e-09,2,2,5,3,0,5.80697216156437e-10,0.24147009298428898
1892,1.9512500000000002,4.0911263092524575e-13,1.3091604189607864e-09,2,2,5,3,0,5.790393951524873e-10,0.2409332337653554
1893,1.9515625,4.0916467262952505e-13,1.3093269524144802e-09,2,2,5,3,0,5.773862773099397e-10,0.24039711746070982
1894,1.9518750000000002,4.091947592398115e-13,1.3094232295673969e-09,2,2,5,3,0,5.757378493432465e-10,0.23986174496320087
