intent,configuration,time,roi_phase_fraction,roi_temperature_max
5,Fine,0.2975,0.110192837466,1.02809518442
5,Fine,0.3,0.112947658402,1.02842804421
5,Fine,0.3025,0.114784205693,1.02525446585
5,Fine,0.305,0.121212121212,1.01924600789
5,Fine,0.3075,0.127640036731,1.01137683421
5,Fine,0.31,0.132231404959,1.00215129602
5,Fine,0.3125,0.13406795225,0.991896573079
5,Fine,0.315,0.13406795225,0.98085250686
5,Fine,0.3175,0.141414141414,0.969208222758
5,Fine,0.32,0.147842056933,0.957120253562
5,Fine,0.3225,0.153351698806,0.944722686988
5,Fine,0.325,0.157024793388,0.932133321307
5,Fine,0.3275,0.160697887971,0.919457611539
5,Fine,0.33,0.164370982553,0.906791305689
5,Fine,0.3325,0.167125803489,0.894222265933
5,Fine,0.335,0.172635445363,0.881831764576
5,Fine,0.3375,0.179063360882,0.869695432828
5,Fine,0.34,0.181818181818,0.857883975491
5,Fine,0.3425,0.187327823691,0.84684508319
5,Fine,0.345,0.189164370983,0.836370788932
5,Fine,0.3475,0.191919191919,0.826439757774
5,Fine,0.35,0.196510560147,0.817086307273
5,Fine,0.3525,0.201101928375,0.808121003097
5,Fine,0.355,0.203856749311,0.799498750803
5,Fine,0.3575,0.21028466483,0.791175244495
5,Fine,0.36,0.214876033058,0.783115175907
5,Fine,0.3625,0.21854912764,0.775290512208
5,Fine,0.365,0.222222222222,0.767678697418
5,Fine,0.3675,0.225895316804,0.760261300224
5,Fine,0.37,0.229568411387,0.753023042426
5,Fine,0.3725,0.232323232323,0.745953095613
5,Fine,0.375,0.234159779614,0.739230507617
5,Fine,0.3775,0.238751147842,0.732644045783
5,Fine,0.38,0.24334251607,0.726186271337
5,Fine,0.3825,0.246097337006,0.719850650077
5,Fine,0.385,0.25160697888,0.713631400968
5,Fine,0.3875,0.256198347107,0.707523373346
5,Fine,0.39,0.258034894399,0.701521946933
5,Fine,0.3925,0.262626262626,0.695622950099
5,Fine,0.395,0.265381083563,0.689822592765
5,Fine,0.3975,0.266299357208,0.684117411111
5,Fine,0.4,0.269972451791,0.678504221831
5,Fine,0.4025,0.271808999082,0.672980084123
5,Fine,0.405,0.274563820018,0.66766941505
5,Fine,0.4075,0.279155188246,0.662488133762
5,Fine,0.41,0.280991735537,0.657380543673
5,Fine,0.4125,0.280991735537,0.652344819787
5,Fine,0.415,0.283746556474,0.647379230221
5,Fine,0.4175,0.287419651056,0.642482126954
5,Fine,0.42,0.292011019284,0.637651937831
5,Fine,0.4225,0.296602387511,0.632887159634
5,Fine,0.425,0.297520661157,0.628186352047
5,Fine,0.4275,0.299357208448,0.623548132398
5,Fine,0.43,0.30303030303,0.618971171047
5,Fine,0.4325,0.305785123967,0.614454187336
5,Fine,0.435,0.314967860422,0.610068907981
5,Fine,0.4375,0.320477502296,0.605775466931
5,Fine,0.44,0.320477502296,0.601534100312
5,Fine,0.4425,0.320477502296,0.59734387523
5,Fine,0.445,0.323232323232,0.593203884716
5,Fine,0.4475,0.324150596878,0.589113246219
5,Fine,0.45,0.325987144169,0.585071100261
5,Fine,0.4525,0.326905417815,0.581076609206
5,Fine,0.455,0.329660238751,0.577128956154
5,Fine,0.4575,0.330578512397,0.573227343927
5,Fine,0.46,0.330578512397,0.569370994146
5,Fine,0.4625,0.332415059688,0.565580723066
5,Fine,0.465,0.333333333333,0.56189931135
5,Fine,0.4675,0.333333333333,0.558257866619
5,Fine,0.47,0.334251606979,0.554655797422
5,Fine,0.4725,0.337924701561,0.551092522303
5,Fine,0.475,0.337924701561,0.547567469472
5,Fine,0.4775,0.337006427916,0.544080076506
5,Fine,0.48,0.337006427916,0.540651457322
5,Fine,0.4825,0.337924701561,0.537260507189
5,Fine,0.485,0.337924701561,0.533905109274
5,Fine,0.4875,0.337924701561,0.530607962505
5,Fine,0.49,0.339761248852,0.527394773607
5,Fine,0.4925,0.339761248852,0.524213356238
5,Fine,0.495,0.339761248852,0.521063291951
5,Fine,0.4975,0.340679522498,0.517944166521
5,Fine,0.5,0.341597796143,0.514855569932
5,Fine,0.5025,0.341597796143,0.511797096363
5,Fine,0.505,0.341597796143,0.50876834418
5,Fine,0.5075,0.341597796143,0.505768915932
5,Fine,0.51,0.341597796143,0.502798418339
5,Fine,0.5125,0.341597796143,0.499897161085
5,Fine,0.515,0.341597796143,0.497046485042
5,Fine,0.5175,0.341597796143,0.494221857057
5,Fine,0.52,0.342516069789,0.491422953119
5,Fine,0.5225,0.342516069789,0.488649451374
5,Fine,0.525,0.342516069789,0.485901032208
5,Fine,0.5275,0.342516069789,0.483177378327
5,Fine,0.53,0.342516069789,0.480478174836
5,Fine,0.5325,0.341597796143,0.477877679617
5,Fine,0.535,0.340679522498,0.475303476724
5,Fine,0.5375,0.340679522498,0.472750949194
5,Fine,0.54,0.340679522498,0.470219833948
5,Fine,0.5425,0.341597796143,0.46770986939
5,Fine,0.545,0.340679522498,0.465220795511
5,Fine,0.5475,0.340679522498,0.462752353987
5,Fine,0.55,0.340679522498,0.460345205761
5,Fine,0.5525,0.340679522498,0.457970532072
5,Fine,0.555,0.339761248852,0.455614473696
5,Fine,0.5575,0.339761248852,0.453276808526
5,Fine,0.56,0.339761248852,0.45095731575
5,Fine,0.5625,0.338842975207,0.448658816756
5,Fine,0.565,0.338842975207,0.446443778993
5,Fine,0.5675,0.338842975207,0.444244721987
5,Fine,0.57,0.338842975207,0.442061456625
5,Fine,0.5725,0.337924701561,0.439893795099
5,Fine,0.575,0.337924701561,0.437768471131
5,Fine,0.5775,0.337924701561,0.435678823329
5,Fine,0.58,0.337924701561,0.433603184999
5,Fine,0.5825,0.337006427916,0.431541392927
5,Fine,0.585,0.337006427916,0.429524038643
5,Fine,0.5875,0.337006427916,0.427548709212
5,Fine,0.59,0.337006427916,0.425599631422
5,Fine,0.5925,0.337006427916,0.423689497663
5,Fine,0.595,0.337006427916,0.421790269301
5,Fine,0.5975,0.337006427916,0.419929339187
5,Fine,0.6,0.337006427916,0.418131698788
5,Fine,0.6025,0.337006427916,0.416393647545
5,Fine,0.605,0.337006427916,0.414694808536
5,Fine,0.6075,0.337006427916,0.413002929813
5,Fine,0.61,0.33608815427,0.411317900114
5,Fine,0.6125,0.33608815427,0.409639612809
5,Fine,0.615,0.33608815427,0.407967965726
5,Fine,0.6175,0.333333333333,0.406302860986
5,Fine,0.62,0.331496786042,0.404644204837
5,Fine,0.6225,0.330578512397,0.402991907505
5,Fine,0.625,0.329660238751,0.401345883041
5,Fine,0.6275,0.329660238751,0.399706049185
5,Fine,0.63,0.329660238751,0.398072327225
5,Fine,0.6325,0.329660238751,0.396444641868
5,Fine,0.635,0.329660238751,0.394822921113
5,Fine,0.6375,0.329660238751,0.393207096134
5,Fine,0.64,0.329660238751,0.391597101157
5,Fine,0.6425,0.329660238751,0.389992873356
5,Fine,0.645,0.328741965106,0.388394352739
5,Fine,0.6475,0.326905417815,0.386801482047
5,Fine,0.65,0.326905417815,0.385214402276
5,Fine,0.6525,0.326905417815,0.383637321201
5,Fine,0.655,0.326905417815,0.382065849013
5,Fine,0.6575,0.325987144169,0.380499937422
5,Fine,0.66,0.325068870523,0.378939540151
5,Fine,0.6625,0.324150596878,0.377384612873
5,Fine,0.665,0.324150596878,0.375835113139
5,Fine,0.6675,0.324150596878,0.374291000314
5,Fine,0.67,0.321395775941,0.372752235512
5,Fine,0.6725,0.321395775941,0.371218781542
5,Fine,0.675,0.321395775941,0.369690602841
5,Fine,0.6775,0.321395775941,0.368167665421
5,Fine,0.68,0.320477502296,0.366649936818
5,Fine,0.6825,0.320477502296,0.365137386029
5,Fine,0.685,0.317722681359,0.363629983471
5,Fine,0.6875,0.314967860422,0.362127700924
5,Fine,0.69,0.314967860422,0.360630511482
5,Fine,0.6925,0.313131313131,0.359138389511
5,Fine,0.695,0.313131313131,0.357651310596
5,Fine,0.6975,0.313131313131,0.356169251503
5,Fine,0.7,0.31129476584,0.354692190128
5,Fine,0.7025,0.309458218549,0.35322010546
5,Fine,0.705,0.309458218549,0.351752977539
5,Fine,0.7075,0.309458218549,0.35029078741
5,Fine,0.71,0.309458218549,0.348833517089
5,Fine,0.7125,0.309458218549,0.347381149524
5,Fine,0.715,0.309458218549,0.345933668553
5,Fine,0.7175,0.309458218549,0.344491058873
5,Fine,0.72,0.309458218549,0.343053306
5,Fine,0.7225,0.309458218549,0.341620396235
5,Fine,0.725,0.308539944904,0.34019231663
5,Fine,0.7275,0.308539944904,0.338769054954
5,Fine,0.73,0.308539944904,0.337350599662
5,Fine,0.7325,0.307621671258,0.335936939861
5,Fine,0.735,0.306703397612,0.334528065282
5,Fine,0.7375,0.306703397612,0.333123966245
5,Fine,0.74,0.306703397612,0.331724633636
5,Fine,0.7425,0.306703397612,0.33033005887
5,Fine,0.745,0.304866850321,0.328940233873
5,Fine,0.7475,0.304866850321,0.327555151044
5,Fine,0.75,0.304866850321,0.326174803237
5,Fine,0.7525,0.303948576676,0.32479918373
5,Fine,0.755,0.30303030303,0.323428286204
5,Fine,0.7575,0.30303030303,0.322062104713
5,Fine,0.76,0.30303030303,0.320700633667
5,Fine,0.7625,0.30303030303,0.319343867803
5,Fine,0.765,0.30303030303,0.317991802165
5,Fine,0.7675,0.301193755739,0.316644432084
5,Fine,0.77,0.301193755739,0.31530682299
5,Fine,0.7725,0.301193755739,0.31397573513
5,Fine,0.775,0.300275482094,0.312649327907
5,Fine,0.7775,0.299357208448,0.311327594904
5,Fine,0.78,0.298438934803,0.310010529962
5,Fine,0.7825,0.298438934803,0.308698127162
5,Fine,0.785,0.298438934803,0.307390380815
5,Fine,0.7875,0.298438934803,0.306087285439
5,Fine,0.79,0.298438934803,0.304788835744
5,Fine,0.7925,0.298438934803,0.303495026624
5,Fine,0.795,0.298438934803,0.302205853131
5,Fine,0.7975,0.297520661157,0.300921310471
5,Fine,0.8,0.295684113866,0.299641393983
5,Fine,0.8025,0.295684113866,0.298366099128
5,Fine,0.805,0.295684113866,0.297095421478
5,Fine,0.8075,0.29476584022,0.295829356699
5,Fine,0.81,0.29476584022,0.294567900543
5,Fine,0.8125,0.29476584022,0.293311048832
5,Fine,0.815,0.29476584022,0.292058797452
5,Fine,0.8175,0.292929292929,0.290811142337
5,Fine,0.82,0.292929292929,0.289568079459
5,Fine,0.8225,0.292929292929,0.288329604822
5,Fine,0.825,0.292929292929,0.287095714448
5,Fine,0.8275,0.292929292929,0.285866404367
5,Fine,0.83,0.291092745638,0.284641670613
5,Fine,0.8325,0.291092745638,0.28342150921
5,Fine,0.835,0.289256198347,0.282205916166
5,Fine,0.8375,0.289256198347,0.280994887467
5,Fine,0.84,0.289256198347,0.279788419063
5,Fine,0.8425,0.287419651056,0.27858650687
5,Fine,0.845,0.287419651056,0.277389146753
5,Fine,0.8475,0.28650137741,0.276196334529
5,Fine,0.85,0.28650137741,0.275008065954
5,Fine,0.8525,0.28650137741,0.273824336718
5,Fine,0.855,0.283746556474,0.272645142444
5,Fine,0.8575,0.281910009183,0.271470478676
5,Fine,0.86,0.281910009183,0.270300340879
5,Fine,0.8625,0.281910009183,0.269134724432
5,Fine,0.865,0.280991735537,0.267973624625
5,Fine,0.8675,0.280991735537,0.266817036651
5,Fine,0.87,0.280991735537,0.265664955609
5,Fine,0.8725,0.280991735537,0.264517376491
5,Fine,0.875,0.280991735537,0.263379664918
5,Fine,0.8775,0.280073461892,0.262246682158
5,Fine,0.88,0.280073461892,0.261118139838
5,Fine,0.8825,0.280073461892,0.259994032195
5,Fine,0.885,0.278236914601,0.258874353385
5,Fine,0.8875,0.277318640955,0.257759097481
5,Fine,0.89,0.277318640955,0.256648258469
5,Fine,0.8925,0.277318640955,0.255541830248
5,Fine,0.895,0.277318640955,0.25443980662
5,Fine,0.8975,0.276400367309,0.253342181296
5,Fine,0.9,0.275482093664,0.252248947886
5,Fine,0.9025,0.275482093664,0.251160099903
5,Fine,0.905,0.274563820018,0.250075630756
5,Fine,0.9075,0.274563820018,0.248995533749
5,Fine,0.91,0.273645546373,0.247919802084
5,Fine,0.9125,0.273645546373,0.246848428851
5,Fine,0.915,0.273645546373,0.245781407035
5,Fine,0.9175,0.271808999082,0.244718729509
5,Fine,0.92,0.271808999082,0.243660389035
5,Fine,0.9225,0.270890725436,0.242606378264
5,Fine,0.925,0.270890725436,0.241556689732
5,Fine,0.9275,0.270890725436,0.240511315864
5,Fine,0.93,0.269972451791,0.239470248968
5,Fine,0.9325,0.269054178145,0.23843348124
5,Fine,0.935,0.267217630854,0.23740100476
5,Fine,0.9375,0.267217630854,0.236372811492
5,Fine,0.94,0.267217630854,0.235348893285
5,Fine,0.9425,0.266299357208,0.234329241876
5,Fine,0.945,0.266299357208,0.233313848882
5,Fine,0.9475,0.266299357208,0.232302705809
5,Fine,0.95,0.265381083563,0.231295804047
5,Fine,0.9525,0.263544536272,0.230293134872
5,Fine,0.955,0.263544536272,0.229294689447
5,Fine,0.9575,0.263544536272,0.228300458822
5,Fine,0.96,0.263544536272,0.227310433934
5,Fine,0.9625,0.262626262626,0.226324605609
5,Fine,0.965,0.262626262626,0.225342964563
5,Fine,0.9675,0.262626262626,0.224365501401
5,Fine,0.97,0.261707988981,0.22339220662
5,Fine,0.9725,0.261707988981,0.222423070608
5,Fine,0.975,0.261707988981,0.221458083649
5,Fine,0.9775,0.261707988981,0.220497235918
5,Fine,0.98,0.261707988981,0.219540517488
5,Fine,0.9825,0.261707988981,0.218587918328
5,Fine,0.985,0.261707988981,0.217639428304
5,Fine,0.9875,0.261707988981,0.216695037182
5,Fine,0.99,0.260789715335,0.21575473463
5,Fine,0.9925,0.260789715335,0.214818510217
5,Fine,0.995,0.260789715335,0.213886353415
5,Fine,0.9975,0.260789715335,0.21295848705
5,Fine,1,0.25987144169,0.212038205004
5,Fine,1.0025,0.25987144169,0.21112376195
5,Fine,1.005,0.257116620753,0.210220911279
5,Fine,1.0075,0.255280073462,0.209336329577
5,Fine,1.01,0.255280073462,0.208477262124
5,Fine,1.0125,0.254361799816,0.207651507401
5,Fine,1.015,0.254361799816,0.206879849897
5,Fine,1.0175,0.253443526171,0.206165280137
5,Fine,1.02,0.253443526171,0.205518312325
5,Fine,1.0225,0.253443526171,0.204950014259
5,Fine,1.025,0.252525252525,0.204475332637
5,Fine,1.0275,0.25160697888,0.20418340101
5,Fine,1.03,0.250688705234,0.20472236596
5,Fine,1.0325,0.249770431589,0.211028028909
5,Fine,1.035,0.249770431589,0.218243519882
5,Fine,1.0375,0.249770431589,0.226410836579
5,Fine,1.04,0.249770431589,0.235571722314
5,Fine,1.0425,0.249770431589,0.245767838892
5,Fine,1.045,0.249770431589,0.257040920231
5,Fine,1.0475,0.248852157943,0.269432910709
5,Fine,1.05,0.247933884298,0.282986091209
5,Fine,1.0525,0.247933884298,0.294800008208
5,Fine,1.055,0.247015610652,0.305146108707
5,Fine,1.0575,0.247015610652,0.314622375329
5,Fine,1.06,0.246097337006,0.323500214712
5,Fine,1.0625,0.246097337006,0.331934497766
5,Fine,1.065,0.245179063361,0.340025526181
5,Fine,1.0675,0.244260789715,0.347843228664
5,Fine,1.07,0.244260789715,0.355438702237
5,Fine,1.0725,0.24334251607,0.362850512813
5,Fine,1.075,0.241505968779,0.370108468903
5,Fine,1.0775,0.241505968779,0.377236036763
5,Fine,1.08,0.239669421488,0.384251964028
5,Fine,1.0825,0.239669421488,0.391171413163
5,Fine,1.085,0.239669421488,0.398006776467
5,Fine,1.0875,0.238751147842,0.404768276164
5,Fine,1.09,0.238751147842,0.411464414864
5,Fine,1.0925,0.236914600551,0.418102319102
5,Fine,1.095,0.235996326905,0.424688004788
5,Fine,1.0975,0.235996326905,0.431226584562
5,Fine,1.1,0.235996326905,0.437722431185
5,Fine,1.1025,0.235996326905,0.444179307229
5,Fine,1.105,0.234159779614,0.45060046859
5,Fine,1.1075,0.234159779614,0.45848156017
5,Fine,1.11,0.232323232323,0.466385182622
5,Fine,1.1125,0.231404958678,0.474216839464
5,Fine,1.115,0.229568411387,0.481977801322
5,Fine,1.1175,0.229568411387,0.489669217515
5,Fine,1.12,0.229568411387,0.497292123428
5,Fine,1.1225,0.227731864096,0.504847444712
5,Fine,1.125,0.22681359045,0.512335998751
5,Fine,1.1275,0.22681359045,0.519758493867
5,Fine,1.13,0.22681359045,0.527115526406
5,Fine,1.1325,0.22681359045,0.534407576024
5,Fine,1.135,0.225895316804,0.541634999386
5,Fine,1.1375,0.225895316804,0.548798022455
5,Fine,1.14,0.22681359045,0.555896731532
5,Fine,1.1425,0.227731864096,0.56293106317
5,Fine,1.145,0.227731864096,0.570005761415
5,Fine,1.1475,0.227731864096,0.577045677494
5,Fine,1.15,0.227731864096,0.584032218187
5,Fine,1.1525,0.22681359045,0.59096550726
5,Fine,1.155,0.227731864096,0.597845488468
5,Fine,1.1575,0.22681359045,0.604671910444
5,Fine,1.16,0.228650137741,0.61144431025
5,Fine,1.1625,0.228650137741,0.618161995561
5,Fine,1.165,0.228650137741,0.624824025483
5,Fine,1.1675,0.231404958678,0.631429190016
5,Fine,1.17,0.230486685032,0.637975988246
5,Fine,1.1725,0.230486685032,0.64446260537
5,Fine,1.175,0.230486685032,0.65088688877
5,Fine,1.1775,0.230486685032,0.657246323407
5,Fine,1.18,0.232323232323,0.663538006956
5,Fine,1.1825,0.233241505969,0.669758625229
5,Fine,1.185,0.234159779614,0.675904428601
5,Fine,1.1875,0.234159779614,0.681971210364
5,Fine,1.19,0.235996326905,0.688038890843
5,Fine,1.1925,0.241505968779,0.694349240189
5,Fine,1.195,0.242424242424,0.700596363881
5,Fine,1.1975,0.24334251607,0.706775555892
5,Fine,1.2,0.244260789715,0.712881503522
5,Fine,1.2025,0.24334251607,0.718908255339
5,Fine,1.205,0.247015610652,0.72484919447
5,Fine,1.2075,0.248852157943,0.730697019754
5,Fine,1.21,0.25160697888,0.736443737786
5,Fine,1.2125,0.256198347107,0.742080669444
5,Fine,1.215,0.258034894399,0.747943430284
5,Fine,1.2175,0.258034894399,0.753986303101
5,Fine,1.22,0.25987144169,0.759935733089
5,Fine,1.2225,0.263544536272,0.765781576691
5,Fine,1.225,0.264462809917,0.771512775749
5,Fine,1.2275,0.269054178145,0.777117386371
5,Fine,1.23,0.272727272727,0.782582640632
5,Fine,1.2325,0.275482093664,0.788324113693
5,Fine,1.235,0.280073461892,0.794197568211
5,Fine,1.2375,0.284664830119,0.799951898998
5,Fine,1.24,0.287419651056,0.805670473992
5,Fine,1.2425,0.292929292929,0.81123468358
5,Fine,1.245,0.295684113866,0.816627594333
5,Fine,1.2475,0.299357208448,0.822551033693
5,Fine,1.25,0.304866850321,0.828430058842
5,Fine,1.2525,0.307621671258,0.834148827836
5,Fine,1.255,0.314967860422,0.839687746963
5,Fine,1.2575,0.316804407713,0.845026290041
5,Fine,1.26,0.321395775941,0.850881418162
5,Fine,1.2625,0.325987144169,0.856889978885
5,Fine,1.265,0.332415059688,0.862712139132
5,Fine,1.2675,0.33608815427,0.868323889431
5,Fine,1.27,0.339761248852,0.873700258868
5,Fine,1.2725,0.347107438017,0.879549375419
5,Fine,1.275,0.351698806244,0.885663539064
5,Fine,1.2775,0.357208448118,0.891555226505
5,Fine,1.28,0.362718089991,0.897195400792
5,Fine,1.2825,0.368227731864,0.902554219227
5,Fine,1.285,0.376492194674,0.908811557129
5,Fine,1.2875,0.380165289256,0.914982115836
5,Fine,1.29,0.388429752066,0.920881487552
5,Fine,1.2925,0.397612488522,0.926475038401
5,Fine,1.295,0.402203856749,0.932381148367
5,Fine,1.2975,0.407713498623,0.938821748587
5,Fine,1.3,0.415977961432,0.944966296234
5,Fine,1.3025,0.421487603306,0.949385409743
5,Fine,1.305,0.429752066116,0.952283278265
5,Fine,1.3075,0.436179981635,0.954216291023
5,Fine,1.31,0.443526170799,0.954399333403
5,Fine,1.3125,0.450872359963,0.952961711695
5,Fine,1.315,0.456382001837,0.951152373973
5,Fine,1.3175,0.465564738292,0.948220631751
5,Fine,1.32,0.473829201102,0.94401350437
5,Fine,1.3225,0.483011937557,0.938662904665
5,Fine,1.325,0.487603305785,0.933207101737
5,Fine,1.3275,0.496786042241,0.927054676585
5,Fine,1.33,0.50505050505,0.920077265857
5,Fine,1.3325,0.51331496786,0.912724274828
5,Fine,1.335,0.520661157025,0.905463959077
5,Fine,1.3375,0.52984389348,0.897684765482
5,Fine,1.34,0.537190082645,0.889508849821
5,Fine,1.3425,0.541781450872,0.881338731172
5,Fine,1.345,0.553719008264,0.873512799088
5,Fine,1.3475,0.560146923783,0.865565889599
5,Fine,1.35,0.564738292011,0.857609345737
5,Fine,1.3525,0.573002754821,0.849900156149
5,Fine,1.355,0.582185491276,0.842705542461
5,Fine,1.3575,0.592286501377,0.835639472474
5,Fine,1.36,0.597796143251,0.828645267403
5,Fine,1.3625,0.603305785124,0.821682269191
5,Fine,1.365,0.610651974288,0.81491101879
5,Fine,1.3675,0.618916437098,0.808528453841
5,Fine,1.37,0.625344352617,0.80226751092
5,Fine,1.3725,0.631772268136,0.796047489532
5,Fine,1.375,0.640036730946,0.789941010938
5,Fine,1.3775,0.644628099174,0.783955137724
5,Fine,1.38,0.65564738292,0.778102402197
5,Fine,1.3825,0.662993572084,0.772449850763
5,Fine,1.385,0.670339761249,0.767047278636
5,Fine,1.3875,0.679522497704,0.761761764602
5,Fine,1.39,0.683195592286,0.75644910482
5,Fine,1.3925,0.687786960514,0.751113395203
5,Fine,1.395,0.694214876033,0.745758932561
5,Fine,1.3975,0.702479338843,0.740390183479
5,Fine,1.4,0.711662075298,0.735011751007
5,Fine,1.4025,0.717171717172,0.729628339709
5,Fine,1.405,0.725436179982,0.724244719645
5,Fine,1.4075,0.730027548209,0.718865689875
5,Fine,1.41,0.739210284665,0.713496042094
5,Fine,1.4125,0.749311294766,0.708140524974
5,Fine,1.415,0.761248852158,0.702803809769
5,Fine,1.4175,0.766758494031,0.69749045768
5,Fine,1.42,0.775941230487,0.692204889428
5,Fine,1.4225,0.783287419651,0.686951357407
5,Fine,1.425,0.788797061524,0.681733920722
5,Fine,1.4275,0.795224977043,0.676556423342
5,Fine,1.43,0.799816345271,0.671422475504
5,Fine,1.4325,0.804407713499,0.666335438472
5,Fine,1.435,0.808999081726,0.661298412625
5,Fine,1.4375,0.819100091827,0.656314228842
5,Fine,1.44,0.823691460055,0.651385443068
5,Fine,1.4425,0.828282828283,0.646514333888
5,Fine,1.445,0.830119375574,0.641702902921
5,Fine,1.4475,0.834710743802,0.636952877802
5,Fine,1.45,0.838383838384,0.632265717493
5,Fine,1.4525,0.840220385675,0.627642619658
5,Fine,1.455,0.842056932966,0.623084529825
5,Fine,1.4575,0.845730027548,0.618592152063
5,Fine,1.46,0.845730027548,0.614165960896
5,Fine,1.4625,0.847566574839,0.610355305608
5,Fine,1.465,0.852157943067,0.60687677295
5,Fine,1.4675,0.854912764004,0.603429970228
5,Fine,1.47,0.860422405877,0.600014313933
5,Fine,1.4725,0.862258953168,0.59662925035
5,Fine,1.475,0.864095500459,0.593274252862
5,Fine,1.4775,0.86593204775,0.589948819497
5,Fine,1.48,0.867768595041,0.586652470686
5,Fine,1.4825,0.869605142332,0.583384747226
5,Fine,1.485,0.871441689623,0.580162298255
5,Fine,1.4875,0.87419651056,0.576972998643
5,Fine,1.49,0.87419651056,0.573812512433
5,Fine,1.4925,0.876033057851,0.570678412215
5,Fine,1.495,0.876033057851,0.567570149988
5,Fine,1.4975,0.877869605142,0.564487390812
5,Fine,1.5,0.879706152433,0.561433088378
5,Fine,1.5025,0.880624426079,0.558424321087
5,Fine,1.505,0.881542699725,0.555439693182
5,Fine,1.5075,0.88246097337,0.552478910125
5,Fine,1.51,0.88246097337,0.549541682212
5,Fine,1.5125,0.884297520661,0.546627724155
5,Fine,1.515,0.885215794307,0.543736754717
5,Fine,1.5175,0.885215794307,0.540868496398
5,Fine,1.52,0.885215794307,0.538022675157
5,Fine,1.5225,0.885215794307,0.535199020181
5,Fine,1.525,0.885215794307,0.532397263681
5,Fine,1.5275,0.886134067952,0.529617140724
5,Fine,1.53,0.886134067952,0.526858389093
5,Fine,1.5325,0.886134067952,0.524120749171
5,Fine,1.535,0.886134067952,0.521403963845
5,Fine,1.5375,0.885215794307,0.518707778435
5,Fine,1.54,0.885215794307,0.516031940631
5,Fine,1.5425,0.885215794307,0.513376200459
5,Fine,1.545,0.886134067952,0.510740310245
5,Fine,1.5475,0.886134067952,0.508142098648
5,Fine,1.55,0.885215794307,0.505568922959
5,Fine,1.5525,0.884297520661,0.503014490535
5,Fine,1.555,0.883379247016,0.500478564047
5,Fine,1.5575,0.883379247016,0.497960908531
5,Fine,1.56,0.881542699725,0.495461291416
5,Fine,1.5625,0.880624426079,0.492988745357
5,Fine,1.565,0.879706152433,0.490543063428
5,Fine,1.5675,0.877869605142,0.488114394313
5,Fine,1.57,0.876951331497,0.485702527791
5,Fine,1.5725,0.876951331497,0.483307255854
5,Fine,1.575,0.876951331497,0.480928372747
5,Fine,1.5775,0.876951331497,0.478565675007
5,Fine,1.58,0.876951331497,0.476218961499
5,Fine,1.5825,0.876951331497,0.473888033452
5,Fine,1.585,0.876951331497,0.471572694489
5,Fine,1.5875,0.876951331497,0.469290895202
5,Fine,1.59,0.876951331497,0.46703019352
5,Fine,1.5925,0.876951331497,0.464784035312
5,Fine,1.595,0.876951331497,0.462552238676
5,Fine,1.5975,0.876951331497,0.460334624379
5,Fine,1.6,0.876951331497,0.458131015855
5,Fine,1.6025,0.876951331497,0.455941239214
5,Fine,1.605,0.876033057851,0.453765123242
5,Fine,1.6075,0.876033057851,0.451602499399
5,Fine,1.61,0.876033057851,0.44946019461
5,Fine,1.6125,0.876033057851,0.447347408385
5,Fine,1.615,0.876033057851,0.445247129552
5,Fine,1.6175,0.876033057851,0.443159206966
5,Fine,1.62,0.875114784206,0.441083492198
5,Fine,1.6225,0.87419651056,0.439019839504
5,Fine,1.625,0.87419651056,0.436978564374
5,Fine,1.6275,0.87419651056,0.434955538067
5,Fine,1.63,0.873278236915,0.432943929489
5,Fine,1.6325,0.873278236915,0.430943610551
5,Fine,1.635,0.873278236915,0.428968235736
5,Fine,1.6375,0.873278236915,0.427012122367
5,Fine,1.64,0.873278236915,0.425066425602
5,Fine,1.6425,0.872359963269,0.423131035191
5,Fine,1.645,0.872359963269,0.421205843017
5,Fine,1.6475,0.872359963269,0.419290743052
5,Fine,1.65,0.872359963269,0.417397215627
5,Fine,1.6525,0.872359963269,0.415522589323
5,Fine,1.655,0.872359963269,0.413657264057
5,Fine,1.6575,0.872359963269,0.411801151248
5,Fine,1.66,0.870523415978,0.409954164128
5,Fine,1.6625,0.870523415978,0.408125903329
5,Fine,1.665,0.870523415978,0.406315971453
5,Fine,1.6675,0.869605142332,0.404514456008
5,Fine,1.67,0.868686868687,0.402721286632
5,Fine,1.6725,0.868686868687,0.400940951613
5,Fine,1.675,0.868686868687,0.399181716366
5,Fine,1.6775,0.866850321396,0.397430196873
5,Fine,1.68,0.866850321396,0.395686337806
5,Fine,1.6825,0.866850321396,0.393960861377
5,Fine,1.685,0.866850321396,0.392247545924
5,Fine,1.6875,0.866850321396,0.390550799147
5,Fine,1.69,0.866850321396,0.388868659454
5,Fine,1.6925,0.865013774105,0.387193356092
5,Fine,1.695,0.865013774105,0.385538260544
5,Fine,1.6975,0.864095500459,0.383889684176
5,Fine,1.7,0.863177226814,0.382253308975
5,Fine,1.7025,0.863177226814,0.380628539169
5,Fine,1.705,0.863177226814,0.379014473639
5,Fine,1.7075,0.862258953168,0.377410752771
5,Fine,1.71,0.862258953168,0.375818809602
5,Fine,1.7125,0.862258953168,0.374234994135
5,Fine,1.715,0.861340679522,0.372656740356
5,Fine,1.7175,0.860422405877,0.371084041053
5,Fine,1.72,0.860422405877,0.369516888947
