reference,reader,object,interval,metrics.S,metrics.Ephi,metrics.ET,metrics.EV,metrics.EI,metrics.bottom_current_NRMSE,metrics.power_trace_NRMSE,normalizers.top_current,normalizers.power,normalizers.temperature,normalizers.potential,normalizers.phase,duration,unnormalized_error_integrals.S,unnormalized_error_integrals.Ephi,unnormalized_error_integrals.ET,unnormalized_error_integrals.EV,unnormalized_error_integrals.EI,unnormalized_error_integrals.bottom_current_NRMSE,unnormalized_error_integrals.power_trace_NRMSE,valid,current_guard_identity,bottom_current_identity,T_phase_grid,potential_measure
spatial,coarse,shorter/43/E,window,0.008008199257425741,0.09062552517350363,0.011074688031036761,0.0018355560434451129,0.00848179226219673,0.008481792262194667,0.008607140674940722,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.008088281249999999,0.008295115671103075,2.5084728432263943e-05,3.4029586485141556e-06,2.5534562211390005e-05,2.5534562211377587e-05,1.2631908043873202e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/E,outside,0.0008600304110738254,0.0150701638772399,0.011634740160373724,0.0006072240214509634,0.003620907566100934,0.0036209075660967047,0.003612213619641343,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0012814453124999998,0.00033839366053743083,4.0843661962907945e-05,5.493943082183493e-07,4.450268893539097e-06,4.450268893528701e-06,2.1243320344341777e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/E,full,0.003747890625,0.05876566797592112,0.011411788610866613,0.0012573548356343176,0.006571363713738812,0.0065713637137363124,0.006653622971717755,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.0093697265625,0.008633509331640504,6.592839039517189e-05,3.9523529567325044e-06,2.9984831104929103e-05,2.9984831104906287e-05,1.475624007830738e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/D_E,window,0.007611579517326733,0.08698740356031155,0.011268859671424769,0.0019402585627173706,0.009197977719735288,0.009197977719734683,0.009258818339682152,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.0076876953125,0.007642476461946148,2.597205673113426e-05,3.802249323100057e-06,3.0028791877054975e-05,3.0028791877051038e-05,1.4617135729103256e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/D_E,outside,0.0008495438338926174,0.014952458260303735,0.01168092738951608,0.00055984742075552,0.0033568075193848787,0.003356807519380994,0.0033227941738161438,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0012658203125,0.00033312825195892684,4.116858541531561e-05,4.670094104446462e-07,3.824760579889508e-06,3.824760579880655e-06,1.797555992763914e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/D_E,full,0.00358140625,0.05648222628014968,0.011516227275442858,0.0013067912968098162,0.0069824337878059755,0.006982433787804656,0.007017569090091115,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.008953515625,0.007975604713905076,6.714064214644988e-05,4.269258733544703e-06,3.385355245694448e-05,3.385355245693169e-05,1.641469172186717e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/F,window,0.007750232054455445,0.10914759364074028,0.011194242400048748,0.014960052080648422,0.09003324734671106,0.09003324734671084,0.08486652495910077,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.007827734375,0.01203232916953981,2.562924514188233e-05,0.0002260411898382703,0.0028771266702314496,0.0028771266702314353,0.0012280724595564937,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/F,outside,0.0008601614932885904,0.015192200329496293,0.011479908231380365,0.0005495486557338788,0.003608899915711083,0.0036088999157111515,0.003437304039729737,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0012816406249999998,0.0003438963967688054,3.9763822705700974e-05,4.499855502781807e-07,4.420801878586423e-06,4.420801878586592e-06,1.923585273703077e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/43/F,full,0.0036437500000000003,0.07035972019929759,0.011365363700498501,0.009518217803529157,0.06441953583130235,0.0644195358313022,0.060746629897246246,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.009109375000000001,0.012376225566308616,6.53930678475833e-05,0.0002264911753885485,0.002881547472110036,0.0028815474721100216,0.0012299960448301968,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/B_E,window,0.007750232054455445,0.12780840104363148,0.01413754937400779,0.015261691931734479,0.09199495764784103,0.09199495764783391,0.08668353251534731,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.007827734375,0.016498337251103036,4.0878473578420454e-05,0.00023524843302536098,0.0030038704669176426,0.0030038704669171773,0.0012812219070830366,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/B_E,outside,0.0011878670302013423,0.02171382971443054,0.012285337195615071,0.0023366119824007638,0.017009901762770063,0.0170099017627708,0.01732809993657255,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.001769921875,0.000702520697292257,4.553920640775615e-05,8.135035778885252e-06,9.820983622381649e-05,9.8209836223825e-05,4.8885204316806526e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/B_E,full,0.0038390624999999996,0.08294783408479163,0.013065281860570451,0.009866782024636934,0.06683919642110589,0.06683919642110096,0.06317040181748859,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.00959765625,0.017200857948395303,8.641767998617662e-05,0.00024338346880424625,0.003102080303141459,0.0031020803031410024,0.0013301071113998432,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
